credito;Fecha_desembolso;fecha_inicio_p70;fecha_vigencia;Duracion_p70;Duracion_p10;Saldo_capital_inicial;Saldo_capital_final;dias_mora_actual;prop_recuperado;tasa_recuperacion_anual;Precio de compra;Precio_rec;Diferencia;icvs;saldo_capital;tipo_producto;valor_pago_ttl_canc;LTV;valor_garantia_final;libre_inversion_o_vehicular;marca_refi_restru;Valoracion_pd
75181;20110912,0;20111031;20111031;1;  2;41053719,00;41053719,00;0;0,000000000000000000000000;0,000000000000000000000000;NA;0,0000000000000000;NA;ICV0;NA;NA;NA;NA;NA;NA;NA;NA
75191;20110909,0;20111031;20111031;1;  2;40000000,00;40000000,00;0;0,000000000000000000000000;0,000000000000000000000000;NA;0,0000000000000000;NA;ICV0;NA;NA;NA;NA;NA;NA;NA;NA
75200;20110912,0;20111031;20111031;1;  2;39484197,30;39484197,30;0;0,000000000000000000000000;0,000000000000000000000000;NA;0,0000000000000000;NA;ICV0;NA;NA;NA;NA;NA;NA;NA;NA
75222;20110909,0;20111031;20111031;1;  2;39489763,35;39489763,35;0;0,000000000000000000000000;0,000000000000000000000000;NA;0,0000000000000000;NA;ICV0;NA;NA;NA;NA;NA;NA;NA;NA
75274;20110914,0;20111031;20111031;1;  2;33786998,00;33786998,00;0;0,000000000000000000000000;0,000000000000000000000000;NA;0,0000000000000000;NA;ICV0;NA;NA;NA;NA;NA;NA;NA;NA
75360;20110916,0;20111031;20111031;1;  2;46377210,56;46377210,56;0;0,000000000000000000000000;0,000000000000000000000000;NA;0,0000000000000000;NA;ICV0;NA;NA;NA;NA;NA;NA;NA;NA
75379;20110919,0;20111031;20111031;1;  2;32513693,00;32513693,00;0;0,000000000000000000000000;0,000000000000000000000000;NA;0,0000000000000000;NA;ICV0;NA;NA;NA;NA;NA;NA;NA;NA
75403;20110919,0;20111031;20111031;1;  2;40000000,00;40000000,00;0;0,000000000000000000000000;0,000000000000000000000000;NA;0,0000000000000000;NA;ICV0;NA;NA;NA;NA;NA;NA;NA;NA
75451;20110921,0;20111031;20111031;1;  2;31990000,00;31990000,00;0;0,000000000000000000000000;0,000000000000000000000000;NA;0,0000000000000000;NA;ICV0;NA;NA;NA;NA;NA;NA;NA;NA
75490;20110922,0;20111031;20111031;1;  2;35000000,00;35000000,00;0;0,000000000000000000000000;0,000000000000000000000000;NA;0,0000000000000000;NA;ICV0;NA;NA;NA;NA;NA;NA;NA;NA
75533;20110926,0;20111031;20111031;1;  2;40692500,90;40692500,90;0;0,000000000000000000000000;0,000000000000000000000000;NA;0,0000000000000000;NA;ICV0;NA;NA;NA;NA;NA;NA;NA;NA
75564;20110927,0;20111031;20111031;1;  2;47881466,00;47881466,00;0;0,000000000000000000000000;0,000000000000000000000000;NA;0,0000000000000000;NA;ICV0;NA;NA;NA;NA;NA;NA;NA;NA
75567;20110927,0;20111031;20111031;1;  2;48370000,00;48370000,00;4;0,000000000000000000000000;0,000000000000000000000000;NA;0,0000000000000000;NA;ICV0;NA;NA;NA;NA;NA;NA;NA;NA
75571;20110926,0;20111031;20111031;1;  2;45404671,00;45404671,00;0;0,000000000000000000000000;0,000000000000000000000000;NA;0,0000000000000000;NA;ICV0;NA;NA;NA;NA;NA;NA;NA;NA
75573;20110926,0;20111031;20111031;1;  2;64672045,00;64672045,00;0;0,000000000000000000000000;0,000000000000000000000000;NA;0,0000000000000000;NA;ICV0;NA;NA;NA;NA;NA;NA;NA;NA
75584;20110927,0;20111031;20111031;1;  2;36800000,00;36800000,00;4;0,000000000000000000000000;0,000000000000000000000000;NA;0,0000000000000000;NA;ICV0;NA;NA;NA;NA;NA;NA;NA;NA
75668;20110929,0;20111031;20111031;1;  2;30000000,00;30000000,00;0;0,000000000000000000000000;0,000000000000000000000000;NA;0,0000000000000000;NA;ICV0;NA;NA;NA;NA;NA;NA;NA;NA
75701;20110930,0;20111031;20111031;1;  2;48000000,00;48000000,00;1;0,000000000000000000000000;0,000000000000000000000000;NA;0,0000000000000000;NA;ICV0;NA;NA;NA;NA;NA;NA;NA;NA
75707;20110930,0;20111031;20111031;1;  2;68530000,00;68530000,00;1;0,000000000000000000000000;0,000000000000000000000000;NA;0,0000000000000000;NA;ICV0;NA;NA;NA;NA;NA;NA;NA;NA
75711;20110930,0;20111031;20111031;1;  2;49321237,33;49321237,33;0;0,000000000000000000000000;0,000000000000000000000000;NA;0,0000000000000000;NA;ICV0;NA;NA;NA;NA;NA;NA;NA;NA
75730;20110930,0;20111031;20111031;1;  2;39456989,67;39456989,67;0;0,000000000000000000000000;0,000000000000000000000000;NA;0,0000000000000000;NA;ICV0;NA;NA;NA;NA;NA;NA;NA;NA
75739;20110930,0;20111031;20111031;1;  2;36900000,00;36900000,00;1;0,000000000000000000000000;0,000000000000000000000000;NA;0,0000000000000000;NA;ICV0;NA;NA;NA;NA;NA;NA;NA;NA
75762;20110930,0;20111031;20111031;1;  1;44541000,00;44541000,00;1;0,000000000000000000000000;0,000000000000000000000000;NA;0,0000000000000000;NA;ICV0;NA;NA;NA;NA;NA;NA;NA;NA
72019;20110506,0;20111130;20120430;6;  7;45732287,43;0,00;0;1,000000000000000000000000;1,714285714285714190552312;NA;24625077,8469230756163597;NA;ICV0;NA;NA;NA;NA;NA;NA;NA;NA
