credito;Fecha_desembolso;fecha_inicio_p70;fecha_vigencia;Duracion_p70;Duracion_p10;Saldo_capital_inicial;Saldo_capital_final;dias_mora_actual;prop_recuperado;tasa_recuperacion_anual;Precio de compra;Precio_rec;Diferencia;icvs;saldo_capital;tipo_producto;valor_pago_ttl_canc;LTV;valor_garantia_final;libre_inversion_o_vehicular;marca_refi_restru;Valoracion_pd
211293;20220622,0;20230831;20240831;13; 15;7321353,38;4342603,46;9;0,406857826059476457292163;0,348735279479551241177404;7386861,83071617037;2161966,4485387224704027;0,292677255657984303205410;ICV0;4342603;70;4456295;0,1415681649551752130;30675000,0000;Vehicular;;9962921,15572780371
211304;20220624,0;20230930;20240831;12; 16;48105843,06;48105843,06;495;0,000000000000000000000000;0,000000000000000000000000;21425685,81561980024;0,0000000000000000;0,000000000000000000000000;ICV360;48105843;70;69531219;1,1001908075471700243;43725000,0000;Vehicular;;39104942,75042381883
211325;20220622,0;20221231;20240831;21;  7;49111830,14;35528380,90;9;0,276582021099163244404195;0,150862920599543592903302;40139798,68348039687;10746313,7527633830904961;0,267722163668599744124066;ICV0;35528380;70;35408273;0,7280405922131146790;48800000,0000;Vehicular;Reestructuracion;46195405,94514796138
211328;20220616,0;20230228;20240831;19;  9;29363433,00;29363433,00;777;0,000000000000000000000000;0,000000000000000000000000;12803522,59107070044;0,0000000000000000;0,000000000000000000000000;ICV360;29363433;70;49390932;0,3638591449814125856;80700000,0000;Vehicular;Refinanciacion;12803522,59107070044
211329;20220628,0;20230531;20240831;16; 12;44746682,27;12642536,18;335;0,717464278050485293469762;0,506445372741519017623091;23553250,30135320127;19163674,0361918210983276;0,813631825374471318035319;ICV330;12642536;70;18478023;0,2044394595730917863;61840000,0000;Vehicular;;35481684,92949631810
211339;20220628,0;20230531;20240831;16; 12;95000000,00;3191459,05;274;0,966405694210526355902857;0,682168725325077440757582;41423448,21028640121;48078417,3644559904932976;1,160657053956145601247840;ICV270;3191459;70;7167803;0,0904608574263038451;35280000,0000;Vehicular;;69681229,07446683943
211343;20220628,0;20230630;20240831;15; 13;45294471,04;42305751,87;183;0,065984194127372275406884;0,049488145595529206555163;44174496,67875079811;2814607,0647328700870275;0,063715656687646587963414;ICV180;42305751;70;49142764;0,7549138903114711585;56040500,0000;Vehicular;;46360610,60199803859
211350;20220628,0;20230531;20240831;16; 12;38704313,17;12320433,13;183;0,681678032216066820403455;0,481184493328988382998546;16876485,31652859971;16072254,1075023226439953;0,952346048721493976252361;ICV180;12320433;70;13843264;1,0065713341503270684;12240000,0000;Vehicular;;26569779,17962533608
211356;20220628,0;20240731;20240831;2; 26;11633638,56;11633638,56;183;0,000000000000000000000000;0,000000000000000000000000;6123582,25196081959;0,0000000000000000;0,000000000000000000000000;ICV180;11633638;70;14004364;0,5367307294117646954;21675000,0000;Vehicular;;6123582,25196081959
211359;20220628,0;20240531;20240831;4; 24;70253441,79;70253441,79;274;0,000000000000000000000000;0,000000000000000000000000;31289923,64466379955;0,0000000000000000;0,000000000000000000000000;ICV270;70253441;70;85687278;0,5832581302615194030;120450000,0000;Vehicular;;31289923,64466379955
211369;20220628,0;20240331;20240831;6; 22;32996964,88;29020572,03;152;0,120507836537722123892991;0,206584862636095101251499;14696397,00000000000;3604115,0443220227025449;0,245238002506466212793157;ICV150;29020572;70;31953869;0,3495401629629629747;83025000,0000;Vehicular;;17732450,15549052134
211386;20220617,0;20230531;20240831;16; 12;10655026,44;4454871,52;0;0,581899533981822814077134;0,410752612222463175939424;5608471,58109793998;4006121,6671281424351037;0,714298291290242359785623;ICV0;4454871;70;4473689;0,2469440975609756006;18040000,0000;Vehicular;Reestructuracion;7912165,93360936735
211416;20220628,0;20231130;20240831;10; 18;41256521,75;36037929,68;87;0,126491324247420350301851;0,137990535542640374577772;34812930,96761339903;4680384,7393884854391217;0,134443857764882407357376;ICV60;36037929;70;37755719;1,1200599745143740016;32175000,0000;Vehicular;;44054103,58242526650
211418;20220629,0;20230531;20240831;16; 12;39720000,00;11538126,66;304;0,709513427492447168454248;0,500833007641727445680147;20907362,51616939902;16897863,1646839641034603;0,808225482846793519264850;ICV300;11538126;70;15051347;1,2327058397435899373;9360000,0000;Vehicular;;33795985,42930707335
211433;20220629,0;20230430;20240831;17; 11;35439927,20;35439927,20;700;0,000000000000000000000000;0,000000000000000000000000;15453094,53327189945;0,0000000000000000;0,000000000000000000000000;ICV360;35439927;70;61466756;1,3462460474833810586;26325000,0000;Vehicular;;31055845,11087515205
211434;20220629,0;20230930;20240831;12; 16;31147987,39;7673989,00;274;0,753628094685060756496853;0,695656702786209946154372;16395323,86736660078;13843603,1016353815793991;0,844362893568074812655766;ICV270;7673989;70;10546795;0,3908321364909599915;19635000,0000;Vehicular;;27800840,81005090103
211444;20220629,0;20230630;20240831;15; 13;669071,93;669071,93;580;0,000000000000000000000000;0,000000000000000000000000;352177,99461369502;0,0000000000000000;0,000000000000000000000000;ICV360;669071;70;1043842;0,0151716990929705205;44100000,0000;Vehicular;;352177,99461369502
211479;20220629,0;20230930;20240831;12; 16;8020428,81;8020428,81;488;0,000000000000000000000000;0,000000000000000000000000;4221701,80591227021;0,0000000000000000;0,000000000000000000000000;ICV360;8020428;70;11630110;0,2477352528185327862;32375000,0000;Libre Inversion;;4221701,80591227021
211483;20220615,0;20230531;20240831;16; 12;52306274,90;52306274,90;655;0,000000000000000000000000;0,000000000000000000000000;22807434,02223210037;0,0000000000000000;0,000000000000000000000000;ICV360;52306274;70;80853504;0,8362314132693844382;62550000,0000;Vehicular;Refinanciacion;22807434,02223210037
211495;20220630,0;20240531;20240831;4; 24;20131744,69;20131744,69;304;0,000000000000000000000000;0,000000000000000000000000;8778171,10491308942;0,0000000000000000;0,000000000000000000000000;ICV300;20131744;70;26146824;1,9450961053140098933;10350000,0000;Vehicular;;21583960,92587291077
211506;20220630,0;20230930;20240831;12; 16;47253013,66;11371808,00;243;0,759342164251709639266608;0,700931228540039641394799;21045846,97495890036;21095036,0943151786923409;1,002337236387530694514680;ICV240;11371808;70;13281402;0,6016829629629630860;18900000,0000;Vehicular;;35797538,35078251362
211521;20220630,0;20230430;20240831;17; 11;18652131,00;13317716,33;183;0,285994917685276794916405;0,190663278456851215114654;8133006,13147343975;4199974,9337374474853277;0,516411135789534569973114;ICV180;13317716;70;26219098;0,0912953990059982845;145875000,0000;Vehicular;;9683671,74420983717
211544;20220628,0;20230228;20240831;19;  9;18984460,05;18984460,05;765;0,000000000000000000000000;0,000000000000000000000000;8277913,63800267037;0,0000000000000000;0,000000000000000000000000;ICV360;18984460;70;32446027;0,4326942461538462181;43875000,0000;Vehicular;Refinanciacion;8277913,63800267037
211576;20220630,0;20230930;20240831;12; 16;39278230,33;38201408,18;365;0,027415240985985595695285;0,025306376294755936889880;20674828,81427260116;1050244,2732204690109938;0,050798208906834889375670;ICV360;38201408;70;48676953;0,8842918560185185628;43200000,0000;Vehicular;;21198033,81207624450
211585;20220630,0;20231231;20240831;9; 19;62119680,85;62119680,85;396;0,000000000000000000000000;0,000000000000000000000000;27667257,52310049906;0,0000000000000000;0,000000000000000000000000;ICV360;62119680;70;82425588;1,1408573158861339270;54450000,0000;Vehicular;;51340552,38990166038
211588;20220630,0;20240531;20240831;4; 24;47490000,00;47490000,00;274;0,000000000000000000000000;0,000000000000000000000000;21151397,74982810020;0,0000000000000000;0,000000000000000000000000;ICV270;47490000;70;59420697;1,2613545816733069405;37650000,0000;Vehicular;;41160957,09523321688
211589;20220622,0;20230531;20240831;16; 12;8764298,85;5983237,01;0;0,317317093768430757982912;0,223988536777715824266366;4613251,64868423995;2141499,9265807797200978;0,464206180296182990829834;ICV0;5983237;70;9085556;0,7165553305389221750;8350000,0000;Vehicular;;5646567,13526040874
211593;20220623,0;20230430;20240831;17; 11;32011821,62;32011821,62;726;0,000000000000000000000000;0,000000000000000000000000;13958315,88747850060;0,0000000000000000;0,000000000000000000000000;ICV360;32011821;70;51219655;0,8948098286512928823;35775000,0000;Vehicular;;13958315,88747850060
211605;20220630,0;20230531;20240831;16; 12;65938416,26;49690986,55;0;0,246403092939557366580772;0,173931595016158124789030;35016382,47844459862;13188825,1773518938571215;0,376647278897832393784739;ICV0;49690986;70;50609740;0,6851566570148224233;72525000,0000;Vehicular;;41106837,73461632431
211610;20220630,0;20231231;20240831;9; 19;72529339,48;66830693,94;152;0,078570211460031430528161;0,094284253752037708307121;32303577,54729679972;5322289,4716825680807233;0,164758515179627307301047;ICV150;66830693;70;74709608;1,1572414535064929897;57750000,0000;Vehicular;;39894593,02460087836
211684;20220630,0;20230930;20240831;12; 16;138433946,18;138433946,18;488;0,000000000000000000000000;0,000000000000000000000000;72867288,35764889419;0,0000000000000000;0,000000000000000000000000;ICV360;138433946;70;195097883;0,8649418692908467099;160050000,0000;Vehicular;;72867288,35764889419
211697;20220630,0;20230531;20240831;16; 12;72383000,00;72383000,00;669;0,000000000000000000000000;0,000000000000000000000000;31561615,28215960041;0,0000000000000000;0,000000000000000000000000;ICV360;72383000;70;117931295;0,9525269606069179940;75990500,0000;Vehicular;;31561615,28215960041
211698;20220630,0;20231231;20240831;9; 19;90533994,88;90533994,88;396;0,000000000000000000000000;0,000000000000000000000000;47654255,60409619659;0,0000000000000000;0,000000000000000000000000;ICV360;90533994;70;126181996;0,5173844173181547657;174984000,0000;Vehicular;;47654255,60409619659
211710;20220630,0;20230531;20240831;16; 12;62117896,45;52380306,76;30;0,156759810722792186643559;0,110653984039618014101336;50769841,80962870270;8485631,1629689969122410;0,167139208248619414165503;ICV0;52380306;70;54322725;0,9892409208687440447;52950000,0000;Vehicular;;56387727,07492528111
211754;20220630,0;20231130;20240831;10; 18;120830665,95;0,00;0;1,000000000000000000000000;1,090909090909090828347416;63601473,21814750135;63292253,5928571447730064;0,995138168824647229016023;ICV0;NA;NA;NA;NA;149800000,0000;Vehicular;;132984898,54703567922
211768;20220630,0;20230228;20240831;19;  9;50841000,00;19806412,52;489;0,610424411006864509054992;0,366254646604118661024074;22168521,37325439975;19643347,5591832920908928;0,886091915128013551949948;ICV360;19806412;70;28056093;0,4529768443682103962;43725000,0000;Vehicular;;30287845,33455154300
211776;20220630,0;20230930;20240831;12; 16;67066656,80;54051808,25;0;0,194058406531455396315522;0,179130836798266523945955;35301785,15773200244;11037662,7799334395676851;0,312665853316369923842188;ICV0;54051808;70;55169518;0,5558569551781408213;97240500,0000;Vehicular;;41625423,47350916266
211779;20220630,0;20230531;20240831;16; 12;59318355,21;48528025,55;61;0,181905408904206256082148;0,128403818050027929142942;57510131,97897280008;9213014,6507845595479012;0,160198113510730211217492;ICV60;48528025;70;57571048;0,9529312822778595038;50925000,0000;Vehicular;;64894652,50163391978
211781;20220630,0;20240229;20240831;7; 21;77578659,22;68259733,96;30;0,120122277875067476338167;0,180183416812601221446144;63406143,96216010302;8432600,0268226265907288;0,132993421455420535171044;ICV0;68259733;70;71069355;0,6400350113455226531;106650000,0000;Vehicular;;74830879,62817379832
211788;20220630,0;20240831;20240831;1; 27;49482969,53;0,00;0;1,000000000000000000000000;6,000000000000000000000000;26046283,26433460042;32988646,3533333353698254;1,266539491202760991939158;ICV0;NA;NA;NA;NA;48150000,0000;Vehicular;;182323982,85034221411
211820;20220630,0;20240430;20240831;5; 23;82688615,78;66578229,93;0;0,194831969286594824941616;0,389663938573189594372082;43524694,10284390301;13860065,9044887274503708;0,318441431701713240087770;ICV0;66578229;70;67732252;0,6151834597366597768;108225000,0000;Vehicular;;60484697,83215133101
211838;20220622,0;20230331;20240831;18; 10;11468570,78;11468570,78;740;0,000000000000000000000000;0,000000000000000000000000;5000712,79411625024;0,0000000000000000;0,000000000000000000000000;ICV360;11468570;70;20852546;0,4705054678974359139;24375000,0000;Vehicular;;5000712,79411625024
211840;20220424,0;20230531;20240831;16; 12;27737962,55;20115461,74;7;0,274803918862454532590078;0,193979236844085578539421;14600393,42884520069;6056145,5002047279849648;0,414793308804948468448970;ICV0;20115461;70;20770030;0,5907624593245227596;34050000,0000;Vehicular;Reestructuracion;17432566,60379599407
211845;20220615,0;20230430;20240831;17; 11;20532681,41;20532681,41;716;0,000000000000000000000000;0,000000000000000000000000;8952994,18970347941;0,0000000000000000;0,000000000000000000000000;ICV360;20532681;70;38586047;0,8296032892929292579;24750000,0000;Vehicular;Refinanciacion;8952994,18970347941
211860;20220611,0;20240531;20240831;4; 24;18293322,33;15600877,68;0;0,147181829600440794436622;0,353236391041057862238972;8147595,91045865975;2408817,3358670598827302;0,295647619535841510440832;ICV0;15600877;70;15796315;0,6956913123745819272;22425000,0000;Vehicular;Reestructuracion;11025623,28552995808
211876;20220630,0;20240831;20240831;1; 27;159581639,09;159581639,09;152;0,000000000000000000000000;0,000000000000000000000000;83998770,83326970041;0,0000000000000000;0,000000000000000000000000;ICV150;159581639;70;192686604;0,6828482631151048254;233700000,0000;Vehicular;;83998770,83326970041
211896;20220708,0;20230531;20240831;16; 11;26386629,72;21147595,05;0;0,198548838013557354953420;0,140152120950746361671690;25582275,77737430111;4414162,3774408912286162;0,172547681678301007002219;ICV0;21147595;70;21493154;0,7854260000000000685;26925000,0000;Vehicular;;29167685,98632021248
211913;20220711,0;20230731;20240831;14; 13;54913384,92;45633884,58;0;0,168984307806170547250346;0,135187446244936421146932;51054723,01238980144;8015332,6036012656986713;0,156994928787609511200429;ICV0;45633884;70;46365896;0,3020971194979378271;151057000,0000;Vehicular;;57956680,63517737389
211923;20220712,0;20221231;20240831;21;  6;135990000,00;43418097,00;263;0,680725810721376611844846;0,371304987666205399410302;111146565,35841800272;56111538,3826027736067772;0,504842756064103670432530;ICV240;43418097;70;54216550;0,2188853448275862035;198360000,0000;Vehicular;;152415839,43796649575
211926;20220712,0;20230731;20240831;14; 13;56517406,77;831610,00;324;0,985285772162472484048124;0,788228617729977987238499;29748990,32516429946;29009061,8894454985857010;0,975127611806949179396042;ICV300;831610;70;4620627;0,0083053031059622494;100130000,0000;Vehicular;;53197995,84803104401
211986;20220713,0;20221231;20240831;21;  6;78990000,00;62330477,67;18;0,210906726547664236104396;0,115040032662362318172100;64559652,89845889807;13867680,1662632841616869;0,214804131429806977049424;ICV0;62330477;70;63115769;0,4238006300866904996;147075000,0000;Vehicular;Reestructuracion;71986597,47656838596
212000;20220713,0;20230331;20240831;18;  9;85221000,00;85221000,00;749;0,000000000000000000000000;0,000000000000000000000000;37159449,26240859926;0,0000000000000000;0,000000000000000000000000;ICV360;85221000;70;150581990;1,3181902552204181056;64650000,0000;Vehicular;;73896867,19270701706
212018;20220713,0;20240731;20240831;2; 25;45572730,21;45572730,21;200;0,000000000000000000000000;0,000000000000000000000000;20297471,86303490028;0,0000000000000000;0,000000000000000000000000;ICV180;45572730;70;53633749;1,0928712280575541005;41700000,0000;Vehicular;;36934364,11409885436
212027;20220713,0;20240331;20240831;6; 21;44662117,79;37013099,97;0;0,171264109238291467596227;0,293595615837071055587160;19474304,00000000000;6669892,2575402762740850;0,342497080128782827035394;ICV0;37013099;70;37479464;1,2095784303921570668;30600000,0000;Vehicular;;30270465,56675391272
212031;20220713,0;20230731;20240831;14; 13;70200870,83;70200870,83;537;0,000000000000000000000000;0,000000000000000000000000;36951536,70796780288;0,0000000000000000;0,000000000000000000000000;ICV360;70200870;70;109033511;0,7503299575673364474;93560000,0000;Vehicular;;36951536,70796780288
212032;20220702,0;20230531;20240831;16; 11;16433537,25;16433537,25;638;0,000000000000000000000000;0,000000000000000000000000;7319273,05798100028;0,0000000000000000;0,000000000000000000000000;ICV360;16433537;70;27497401;0,6224824715909090811;26400000,0000;Vehicular;Reestructuracion;7319273,05798100028
212035;20220714,0;20221231;20240831;21;  6;71990000,00;61862036,08;0;0,140685705236838487497408;0,076737657401911907317782;4066627,24006938981;8928894,6212582010775805;2,195651111879594274967076;ICV0;61862036;70;63289968;0,8705605978046720983;71060000,0000;Vehicular;Reestructuracion;4378690,68799911719
212070;20220714,0;20221231;20240831;21;  6;73594206,36;4333898,83;322;0,941110869396431626299204;0,513333201488962664882365;68422878,52168710530;36484802,0797467604279518;0,533225185318426109226664;ICV300;4333898;70;5386882;0,1068910797878900032;40545000,0000;Vehicular;;103546613,80831512809
212109;20220715,0;20230531;20240831;16; 11;51920000,00;3373749,00;198;0,935020242681047775157310;0,660014288951327854348960;23124459,27923940122;25822212,2536637820303440;1,116662315942079652941743;ICV180;3373749;70;6459798;0,0616547697368421133;54720000,0000;Vehicular;;38386932,82781053334
212115;20220715,0;20230531;20240831;16; 11;34041630,53;34041630,53;594;0,000000000000000000000000;0,000000000000000000000000;17918446,60250020027;0,0000000000000000;0,000000000000000000000000;ICV360;34041630;70;52852423;0,4798560068180269256;70941345,0000;Vehicular;;17918446,60250020027
212122;20220715,0;20230731;20240831;14; 13;22067189,49;22067189,49;563;0,000000000000000000000000;0,000000000000000000000000;9828424,75804658979;0,0000000000000000;0,000000000000000000000000;ICV360;22067189;70;35795995;1,0857165800738008965;20325000,0000;Vehicular;;17831587,54491085187
212132;20220718,0;20240531;20240831;4; 23;32263037,92;32263037,92;74;0,000000000000000000000000;0,000000000000000000000000;16982251,01791499928;0,0000000000000000;0,000000000000000000000000;ICV60;32263037;70;34970645;0,8358299979274611546;38600000,0000;Vehicular;;16982251,01791499928
212141;20220629,0;20230731;20240831;14; 13;31096646,77;20639126,42;74;0,336290932824587551763784;0,269032746259670052513258;13850021,65153929964;7959317,2186884321272373;0,574679045198736471178336;ICV60;20639126;70;22453034;0,4961328466346153765;41600000,0000;Libre Inversion;;17576131,01220880821
212163;20220718,0;20240831;20240831;1; 26;24035506,13;24035506,13;182;0,000000000000000000000000;0,000000000000000000000000;10705086,28183580004;0,0000000000000000;0,000000000000000000000000;ICV180;24035506;70;30777481;1,2047872746867169802;19950000,0000;Vehicular;;20378100,07692013308
212177;20220718,0;20230531;20240831;16; 11;47623971,91;19874341,58;0;0,582681981722175112992090;0,411304928274476511163016;25067765,00897629932;17921410,8549627996981144;0,714918575650660415021775;ICV0;19874341;70;20006837;0,5353358001346800732;37125000,0000;Vehicular;Refinanciacion;35378260,29799472541
212182;20220718,0;20230331;20240831;18;  9;43627500,00;23786904,00;135;0,454772700704830667994827;0,287224863603050939442340;19023173,54520279914;13866423,5715144500136375;0,728922728826770227605891;ICV120;23786904;70;29005486;0,6317902788844621531;37650000,0000;Vehicular;;24487101,97202084213
212200;20220625,0;20230531;20240831;16; 11;26875397,91;22151298,46;26;0,175777842092608466151304;0,124078476771253026766928;26056144,48440599814;4053497,1191462301649153;0,155567801735677163632587;ICV0;22151298;70;23180760;0,8816437198009950960;25125000,0000;Vehicular;Reestructuracion;29289151,20256278291
212220;20220719,0;20240831;20240831;1; 26;42815289,97;42815289,97;165;0,000000000000000000000000;0,000000000000000000000000;19069345,28138219938;0,0000000000000000;0,000000000000000000000000;ICV150;42815289;70;50587679;0,9389317975877192746;45600000,0000;Vehicular;Reestructuracion;19069345,28138219938
212226;20220719,0;20230531;20240831;16; 11;85990000,00;40788652,86;151;0,525658182811954866053838;0,371052834926085761679815;45664711,28638350219;30240332,3900743685662746;0,662225415166296293989490;ICV150;40788652;70;56668998;0,6945705042145593477;58725000,0000;Vehicular;Reestructuracion;62608731,86527732760
212233;20220719,0;20221231;20240831;21;  6;19639690,91;12039656,59;73;0,386973214335581405798337;0,211076298728498923384933;16051798,57492510043;5549967,6997716054320335;0,345753634638883589058622;ICV60;12039656;70;13015354;0,3076560131345266735;39133500,0000;Vehicular;;19439952,80605568364
212265;20220721,0;20240531;20240831;4; 23;52586061,63;52586061,63;26;0,000000000000000000000000;0,000000000000000000000000;22929431,30964690074;0,0000000000000000;0,000000000000000000000000;ICV0;52586061;70;54296954;1,1419340201954399916;46050000,0000;Vehicular;;42567354,56681211293
212266;20220721,0;20240831;20240831;1; 26;16591534,80;16591534,80;179;0,000000000000000000000000;0,000000000000000000000000;7389642,76508312020;0,0000000000000000;0,000000000000000000000000;ICV150;16591534;70;19252779;0,2801677608915906781;59220000,0000;Vehicular;;7389642,76508312020
212276;20220713,0;20230731;20240831;14; 13;19145473,53;19145473,53;565;0,000000000000000000000000;0,000000000000000000000000;8527132,33378807083;0,0000000000000000;0,000000000000000000000000;ICV360;19145473;70;28214131;0,5489741513978494414;34875000,0000;Vehicular;Refinanciacion;8527132,33378807083
212277;20220721,0;20230630;20240831;15; 12;452672,10;381358,05;529;0,157540193000628908626126;0,118155144750471674530701;238272,34654882699;62136,8189528632283327;0,260780656475089911428000;ICV360;381358;70;671146;0,0113753333333333293;33525000,0000;Vehicular;;266425,45014533820
212278;20220721,0;20230930;20240831;12; 15;6359224,00;5044841,31;10;0,206689163646382068062479;0,190789997212044981633738;3347296,11000816990;1103790,5030083546880633;0,329755858678920599214024;ICV0;5044841;70;5166115;0,4804610771428570737;10500000,0000;Vehicular;;3985926,72550451802
212300;20220722,0;20230531;20240831;16; 11;57559081,68;11319777,00;9;0,803336386377177524842352;0,567060978619184141713561;25636028,98179779947;26330958,9100105352699757;1,027107549640630779208550;ICV0;11319777;70;12666832;0,2039599459459459085;55500000,0000;Vehicular;;40173220,66412582248
212305;20220722,0;20221231;20240831;21;  6;66587431,01;62614969,69;436;0,059657825204330564017319;0,032540631929634855623590;54422856,47246590257;3758433,1858665365725756;0,069059829444418019406271;ICV360;62614969;70;84905055;1,1825301169027380155;52950000,0000;Vehicular;;59358137,91987611353
212310;20220720,0;20230430;20240831;17; 10;42476732,25;31590583,88;60;0,256284977524371626600441;0,170856651682914417733627;22358419,79924900085;8764683,6576833706349134;0,392008189146612617825838;ICV30;31590583;70;33370933;0,3097116066666665835;102000000,0000;Vehicular;Reestructuracion;26178504,54306966439
212313;20220722,0;20240831;20240831;1; 26;8080700,00;8080700,00;179;0,000000000000000000000000;0,000000000000000000000000;3599033,47645896999;0,0000000000000000;0,000000000000000000000000;ICV150;8080700;70;19454791;0,0967690557451649641;83505000,0000;Vehicular;;3599033,47645896999
212339;20220725,0;20230531;20240831;16; 11;32000000,00;5562212,47;6;0,826180860312500042752504;0,583186489632352977885432;13953161,50241230056;14872893,4786670226603746;1,065915669083004058137476;ICV0;5562212;70;5736640;0,2575098365740741135;21600000,0000;Vehicular;;22090456,77827741578
212351;20220725,0;20240531;20240831;4; 23;85111510,69;85111510,69;250;0,000000000000000000000000;0,000000000000000000000000;37907504,76097019762;0,0000000000000000;0,000000000000000000000000;ICV240;85111510;70;102492338;1,2402405929326050238;68625000,0000;Vehicular;;73168324,39697611332
212382;20220726,0;20240531;20240831;4; 23;67879980,26;67879980,26;300;0,000000000000000000000000;0,000000000000000000000000;29598135,11626600102;0,0000000000000000;0,000000000000000000000000;ICV270;67879980;70;88049286;0,7078204406673619387;95900000,0000;Vehicular;;29598135,11626600102
212391;20220726,0;20230430;20240831;17; 10;46391079,74;26021733,57;158;0,439078941127486688245085;0,292719294084991144000440;20228194,29869269952;14398496,1823081858456135;0,711803335962554295512916;ICV150;26021733;70;29605458;1,5220058238287410557;17097000,0000;Vehicular;;28490524,35832130164
212399;20220726,0;20230331;20240831;18;  9;37600000,00;37600000,00;675;0,000000000000000000000000;0,000000000000000000000000;16746526,75075889938;0,0000000000000000;0,000000000000000000000000;ICV360;37600000;70;62841757;1,0379572118702549144;36225000,0000;Vehicular;;29783160,41180515662
212412;20220714,0;20230331;20240831;18;  9;23000000,00;9939404,13;0;0,567851994347826072306873;0,358643364851258583669846;10028834,82985880040;8492127,8888132181018591;0,846771138709917492448653;ICV0;9939404;70;10022046;0,3248171284313726148;30600000,0000;Vehicular;Refinanciacion;13625609,89877685905
212422;20220727,0;20231231;20240831;9; 18;19688695,60;626269,00;96;0,968191442809446467521184;1,161829731371335938661105;10363511,67762570083;10186335,7788234725594521;0,982903874254829834633540;ICV90;626269;70;3515382;0,0318711959287531835;19650000,0000;Vehicular;;22404147,66610527039
212438;20220727,0;20230930;20240831;12; 15;37251613,51;37251613,51;484;0,000000000000000000000000;0,000000000000000000000000;19608081,26802119985;0,0000000000000000;0,000000000000000000000000;ICV360;37251613;70;53375852;0,5735429331793686636;64950000,0000;Vehicular;;19608081,26802119985
212444;20220727,0;20230731;20240831;14; 13;97759493,51;2506647,00;179;0,974359042687311105446213;0,779487234149848884356970;79900227,06177139282;49886225,0199024602770805;0,624356486262987564472837;ICV150;2506647;70;3132647;0,0512606748466257686;48900000,0000;Vehicular;;142181434,06209647655
212446;20220727,0;20230430;20240831;17; 10;89213460,03;89213460,03;704;0,000000000000000000000000;0,000000000000000000000000;38900306,73653110117;0,0000000000000000;0,000000000000000000000000;ICV360;89213460;70;160684182;0,7448420791484032799;119775000,0000;Vehicular;;38900306,73653110117
212449;20220727,0;20230531;20240831;16; 11;26980873,20;22765745,94;0;0,156226495293710437861634;0,110277526089677946341538;22051852,07972399890;3674797,2010493390262127;0,166643472292660715927681;ICV0;22765745;70;23205883;0,9855301272727273743;23100000,0000;Vehicular;;24483675,77277148142
212456;20220727,0;20230731;20240831;14; 13;49502748,46;19862421,00;157;0,598761248255749833901973;0,479008998604599833814888;26056694,30973260105;19014302,0469046272337437;0,729728100613379560002159;ICV150;19862421;70;23969164;0,3140800284629980954;63240000,0000;Vehicular;;38538085,35798379034
212457;20220726,0;20230331;20240831;18;  9;1305000,00;1305000,00;736;0,000000000000000000000000;0,000000000000000000000000;569027,36752025003;0,0000000000000000;0,000000000000000000000000;ICV360;1305000;70;2239017;0,0583892617449664406;22350000,0000;Vehicular;;569027,36752025003
212458;20220714,0;20240430;20240831;5; 22;17035221,01;16870547,43;122;0,009666653570466469946876;0,019333307140932939893752;15838187,81974620000;163357,6451965004962403;0,010314162646362545067147;ICV120;16870547;70;18110117;0,5651774683417085665;29850000,0000;Vehicular;Refinanciacion;16144392,36942113563
212473;20220718,0;20230331;20240831;18;  9;26890842,40;12703162,74;90;0,527602648104471438905705;0,333222725118613560812975;25001272,72943039984;9459499,4050079956650734;0,378360714167670697527512;ICV60;12703162;70;14738625;0,4798172895184136255;26475000,0000;Vehicular;Reestructuracion;33332264,95976487547
212474;20220718,0;20240531;20240831;4; 23;28247267,02;28247267,02;239;0,000000000000000000000000;0,000000000000000000000000;14868475,61077610031;0,0000000000000000;0,000000000000000000000000;ICV210;28247267;70;39387324;0,6174913875116951889;45745200,0000;Vehicular;Reestructuracion;14868475,61077610031
212475;20220718,0;20230731;20240831;14; 13;37590543,28;21865623,25;166;0,418321169579010165850974;0,334656935663208088271858;19786483,12388350070;11309368,3722853474318981;0,571570415089796557417401;ICV150;21865623;70;26340663;0,6179151644889062656;35386125,0000;Vehicular;Reestructuracion;26408166,93367413431
212484;20220728,0;20230531;20240831;16; 11;111568544,83;95738857,32;0;0,141883068692167019220207;0,100152754370941426964592;52024301,70135360211;13964861,6927492283284664;0,268429584560591627528936;ICV0;95738857;70;98420952;0,4200454417900624793;227925000,0000;Vehicular;;57234678,81096902490
212492;20220713,0;20230630;20240831;15; 12;22990339,69;18803596,42;49;0,182108804239246940825936;0,136581603179435212558346;18790331,76171540096;3576190,9102524886839092;0,190320796652395679560144;ICV30;18803596;70;21212221;0,8010051723109692379;23475000,0000;Vehicular;Refinanciacion;21356745,39800395072
212508;20220728,0;20231231;20240831;9; 18;86389786,34;86389786,34;365;0,000000000000000000000000;0,000000000000000000000000;45472874,46113529801;0,0000000000000000;0,000000000000000000000000;ICV360;86389786;70;114648131;0,9251918215796519629;93375000,0000;Vehicular;;45472874,46113529801
212522;20220728,0;20230731;20240831;14; 13;43110000,00;43110000,00;549;0,000000000000000000000000;0,000000000000000000000000;19200605,53790460154;0,0000000000000000;0,000000000000000000000000;ICV360;43110000;70;68853796;1,0119718309859160321;42600000,0000;Vehicular;;33773459,49457833171
