credito;Fecha_desembolso;fecha_inicio_p70;fecha_vigencia;Duracion_p70;Duracion_p10;Saldo_capital_inicial;Saldo_capital_final;dias_mora_actual;prop_recuperado;tasa_recuperacion_anual;Precio de compra;saldo_capital;tipo_producto;valor_pago_ttl_canc;LTV;valor_garantia_final;libre_inversion_o_vehicular;marca_refi_restru;Valoracion_pd
166063;20190508,0000000;20210531;20240930;41; 25;27116842,43;24987247,43;999;0,078534033064409411450946;0,022438295161259832338763;11823927,36999999918;24987247;70;52135414;0,84990637517006806245;29400000,0000;Vehicular;;1,02243829516126
166068;20190508,0000000;20200731;20240930;51; 15;40777816,48;40777816,48;999;0,000000000000000000000000;0,000000000000000000000000;17780608,10000000149;40777816;70;115171686;1,18816481585081601402;34320000,0000;Vehicular;;1,89112361188811
166120;20190509,0000000;20230731;20240930;15; 51;57255844,57;34084149,70;174;0,404704446227680481040778;0,303528334670760346902796;25500971,36125729978;34084149;70;39864623;2,89831204931972807870;11760000,0000;Vehicular;;1,55539712660449
166130;20190509,0000000;20230930;20240930;13; 53;14492465,02;2609644,79;83;0,819930923662840149823694;0,702797934568148763290196;7696176,64906405006;2609644;70;2645684;0,09037730874458874131;28875000,0000;Vehicular;;1,70279793456815
166145;20190510,0000000;20230930;20240930;13; 53;14969625,40;14969625,40;539;0,000000000000000000000000;0,000000000000000000000000;6667266,63593958970;14969625;70;21994905;0,70279931455399058393;21300000,0000;Vehicular;;1,00000000000000
166146;20190510,0000000;20211031;20240930;36; 30;54342164,75;9001077,15;598;0,834362926257920189954120;0,270604192299865986548468;23695155,96000000089;9001077;70;13510093;1,01363481418918910393;8880000,0000;Vehicular;;1,30637998797681
166159;20190510,0000000;20210331;20240930;43; 23;66355819,66;39795275,33;417;0,400274527028576243559144;0,109165780098702619449469;52961963,10999999940;39795275;70;63216450;0,61129455192012283060;65100000,0000;Vehicular;;1,10916578009870
166175;20190510,0000000;20211031;20240930;36; 30;62982870,37;3491511,12;51;0,944564115616060018254529;0,306345118578181641044722;28051710,57000000030;3491511;70;3607977;0,03513470309433962269;99375000,0000;Vehicular;;1,30634511857818
166196;20190510,0000000;20211231;20240930;34; 32;42760638,16;26663566,50;0;0,376446010926418717090769;0,129067203746200703795566;42760638,00000000000;26663566;70;27033123;0,48107472259810557524;55425000,0000;Vehicular;;1,12906720374620
166231;20190513,0000000;20240531;20240930;5; 61;55366195,06;55366195,06;292;0,000000000000000000000000;0,000000000000000000000000;24659347,49083060026;55366195;70;90707345;0,83603163548508874214;66225000,0000;Vehicular;;1,00000000000000
166250;20190513,0000000;20211031;20240930;36; 30;65772287,07;49249548,48;475;0,251211252125309481009197;0,081473919608208475451328;61150591,17000000179;49249548;70;70738116;0,57200404738675958427;86100000,0000;Vehicular;;1,08147391960821
166252;20190513,0000000;20210331;20240930;43; 23;32437851,82;18240009,84;48;0,437693656743512460316481;0,119370997293685221496418;32424398,28999999911;18240009;70;19316426;0,58838741419354834150;31000000,0000;Vehicular;;1,11937099729369
166266;20190513,0000000;20211231;20240930;34; 32;23163733,94;7323897,01;17;0,683820534764784992987074;0,234452754776497684918724;23163733,00000000000;7323897;70;7670145;0,22762694669774669043;32175000,0000;Vehicular;;1,23445275477650
166273;20190514,0000000;20211231;20240930;34; 32;30194306,64;16564017,74;16;0,451419171915782069248735;0,154772287513982420570358;28239124,91000000015;16564017;70;17153429;0,52709682545743830051;31425000,0000;Vehicular;;1,15477228751398
166286;20190515,0000000;20200731;20240930;51; 15;32071849,30;9538793,26;473;0,702580503831439440176609;0,162133962422639887890341;14092692,65000000037;9538793;70;16765008;0,33915709368888891095;28125000,0000;Vehicular;;1,16213396242264
166308;20190514,0000000;20211130;20240930;35; 31;64144562,54;33783019,63;16;0,473329955147278436111691;0,157776651715759497207614;62189219,95000000298;33783019;70;35516239;0,26859884420592328169;125775000,0000;Vehicular;;1,15777665171576
166328;20190515,0000000;20220228;20240930;32; 34;32385561,92;19836799,35;25;0,387480155539632498129521;0,140901874741684557390542;17198247,39000000060;19836799;70;20173875;0,38724840117130310269;51225000,0000;Vehicular;;1,14090187474168
166335;20190515,0000000;20220731;20240930;27; 39;13021418,13;13021418,13;999;0,000000000000000000000000;0,000000000000000000000000;5677811,00000000000;13021418;70;25789140;0,73567334067796619212;17700000,0000;Vehicular;;1,00000000000000
166353;20190516,0000000;20230331;20240930;19; 47;8610060,49;8610060,49;776;0,000000000000000000000000;0,000000000000000000000000;3754298,67892060988;8610060;70;16867404;0,18819804349726779180;45750000,0000;Libre Inversion;;1,00000000000000
166370;20190517,0000000;20210630;20240930;40; 26;82670256,63;29076735,88;0;0,648280565885549497906482;0,189740653429916944494593;67567578,57999999821;29076735;70;29345404;0,28339898518518519266;102600000,0000;Vehicular;;1,18974065342992
166381;20190517,0000000;20211031;20240930;36; 30;81063054,80;35827386,14;44;0,558030643819260485649636;0,180982911508949351198083;76339112,10999999940;35827386;70;36992638;0,33735768493408657687;106200000,0000;Vehicular;;1,18098291150895
166387;20190517,0000000;20211231;20240930;34; 32;16537045,06;8817138,85;0;0,466825009062411089288958;0,160054288821398105202576;16537045,00000000000;8817138;70;8898873;0,34988646230158731987;25200000,0000;Vehicular;;1,16005428882140
166390;20190517,0000000;20210630;20240930;40; 26;24700359,35;6591613,73;28;0,733136929847945761906658;0,214576662394520722987323;23947408,96000000089;6591613;70;6325833;0,24827170357815450674;26550000,0000;Vehicular;;1,21457666239452
166400;20190517,0000000;20200630;20240930;52; 14;17320862,29;6940900,74;775;0,599275103987908841496335;0,135684929204809540115306;7552524,65000000037;6940900;70;14677582;0,33775672700729930664;20550000,0000;Vehicular;;1,13568492920481
166409;20190517,0000000;20201231;20240930;46; 20;6962300,00;6962300,00;999;0,000000000000000000000000;0,000000000000000000000000;11590122,52999999933;6962300;70;20284299;0,12393947485536270514;56175000,0000;Vehicular;;1,00000000000000
166411;20190517,0000000;20210531;20240930;41; 25;17923362,90;10748250,93;13;0,400321748213891215328886;0,114377642346826069452703;16663920,81000000052;10748250;70;11134744;0,36098239899244327633;29775000,0000;Vehicular;;1,11437764234683
166414;20190517,0000000;20200731;20240930;51; 15;12815781,12;4838485,95;867;0,622458755756278070414567;0,143644328251448794020462;5588145,74000000022;4838485;70;6933531;0,27927768831168831021;17325000,0000;Vehicular;;1,14364432825145
166432;20190517,0000000;20211031;20240930;36; 30;54530501,41;54530501,41;999;0,000000000000000000000000;0,000000000000000000000000;24287140,78999999911;54530501;70;137336033;0,75033369673202610084;72675000,0000;Vehicular;;1,00000000000000
166465;20190517,0000000;20210531;20240930;41; 25;27855375,93;13176262,07;75;0,526975973933660690740055;0,150564563981045923535262;22955220,53000000119;13176262;70;14167994;0,38611756981684980383;34125000,0000;Libre Inversion;;1,15056456398105
166487;20190521,0000000;20211130;20240930;35; 31;25413725,31;15530537,16;618;0,388891751580831057655274;0,129630583860277009966566;20770999,67999999970;15530537;70;25018490;0,55072826808510644270;28200000,0000;Vehicular;;1,12963058386028
166511;20190521,0000000;20210331;20240930;43; 23;69445662,75;24458731,11;0;0,647800450864010279872218;0,176672850235639167237878;70080225,00000000000;24458731;70;24651261;0,27778229540034071743;88050000,0000;Vehicular;;1,17667285023564
166523;20190522,0000000;20211031;20240930;36; 30;9755960,65;5797156,47;923;0,405783122956733188768652;0,131605337175156711371216;4253952,66999999993;5797156;70;12342657;0,23380344706594080595;24795000,0000;Vehicular;;1,13160533717516
166535;20190522,0000000;20211231;20240930;34; 32;24188312,44;6743958,01;39;0,721189395633587970735334;0,247264935645801597896565;24188312,00000000000;6743958;70;9182515;0,26841623920398011149;25125000,0000;Vehicular;;1,24726493564580
166567;20190523,0000000;20211130;20240930;35; 31;28834194,76;3811000,00;891;0,867830538299381282207889;0,289276846099793760735963;12572755,17999999970;3811000;70;8134086;0,11130257009345789765;34240000,0000;Vehicular;;1,28927684609979
166574;20190522,0000000;20210531;20240930;41; 25;72908863,88;1762105,68;28;0,975831392971638678091040;0,278808969420468177879968;59589452,95000000298;1762105;70;2072284;0,02276622325581394851;77400000,0000;Vehicular;;1,27880896942047
166577;20190523,0000000;20211130;20240930;35; 31;24304614,45;24304614,45;999;0,000000000000000000000000;0,000000000000000000000000;10824943,31000000052;24304614;70;65581366;0,82668756632653062066;29400000,0000;Vehicular;;1,00000000000000
166578;20190523,0000000;20220228;20240930;32; 34;825706,57;474151,42;0;0,425762810631384436277358;0,154822840229594332894791;438488,50000000000;474151;70;447953;0,01933339123343526950;24525000,0000;Vehicular;;1,15482284022959
166579;20190522,0000000;20221031;20240930;24; 42;22571417,26;20617360,60;770;0,086572173891042589199962;0,041554643467700443093538;9841957,08560292050;20617360;70;36103420;0,37198665944970682462;55425000,0000;Vehicular;;1,04155464346770
166644;20190524,0000000;20211031;20240930;36; 30;26665399,27;7553465,00;578;0,716731599496503668511593;0,232453491728595751375508;11627081,83999999985;7553465;70;10897970;0,10531880925822639794;71720000,0000;Libre Inversion;;1,23245349172860
166658;20190524,0000000;20211031;20240930;36; 30;29275925,87;18750873,35;181;0,359512200117481695027521;0,116598551389453519711026;23927630,78999999911;18750873;70;22287407;0,66492458687943267748;28200000,0000;Vehicular;;1,11659855138945
166678;20190521,0000000;20211231;20240930;34; 32;31287310,81;28840721,62;790;0,078197490505256941895063;0,026810568173230950317354;30891891,03999999911;28840721;70;50028211;0,85453989985185185851;33750000,0000;Libre Inversion;;1,02681056817323
166694;20190524,0000000;20210228;20240930;44; 22;19198887,52;19198887,52;999;0,000000000000000000000000;0,000000000000000000000000;8371411,58999999985;19198887;70;52227256;1,81121580377358504244;10600000,0000;Vehicular;;2,35841185283019
166697;20190524,0000000;20211031;20240930;36; 30;22076807,71;0,00;0;1,000000000000000000000000;0,324324324324324342327941;9832708,48000000045;22076807;70;64716553;NA;9275000,0000;Vehicular;;1,32432432432432
166750;20190527,0000000;20211231;20240930;34; 32;26466302,08;11171618,77;0;0,577892720477858334859889;0,198134647020979992593226;24730627,62999999896;11171618;70;11197685;0,41841268801498132657;26700000,0000;Vehicular;;1,19813464702098
166754;20190521,0000000;20200531;20240930;53; 13;22418188,24;15167784,00;999;0,323416154881925432817980;0,071870256640427870875598;9775143,77999999933;15167784;70;32409380;0,62226806153846159209;24375000,0000;Vehicular;Refinanciacion;1,07187025664043
166757;20190515,0000000;20210630;20240930;40; 26;23607634,34;0,00;0;1,000000000000000000000000;0,292682926829268330592981;21948769,62999999896;NA;NA;NA;NA;29625000,0000;Libre Inversion;;1,29268292682927
166778;20190527,0000000;20211231;20240930;34; 32;27559871,56;9057420,00;759;0,671354781887089413494607;0,230178782361287803670535;27559871,00000000000;9057420;70;17230963;0,15790481171548120809;57360000,0000;Vehicular;;1,23017878236129
166797;20190528,0000000;20240731;20240930;3; 63;53296970,11;53296970,11;215;0,000000000000000000000000;0,000000000000000000000000;23737742,92126040161;53296970;70;63619193;0,51271736517556520951;103950000,0000;Vehicular;;1,00000000000000
166798;20190425,0000000;20190630;20240930;64;  2;14768409,35;431125,26;999;0,970807603596117840716317;0,179226019125437147083701;13730660,78999999911;431125;70;1166266;0,01422855643564355926;30300000,0000;Vehicular;Refinanciacion;1,17922601912544
166820;20190528,0000000;20200331;20240930;55; 11;20576323,59;5551472,38;999;0,730200958605744854246211;0,156471633986945329874985;8972023,93999999948;5551472;70;10563900;0,22902113778877888906;24240000,0000;Vehicular;;1,15647163398695
166827;20190529,0000000;20200430;20240930;54; 12;32732655,98;19383252,07;916;0,407831369325991344165772;0,088981389671125385443240;14272626,09999999963;19383252;70;40124690;0,61680993062848055164;31425000,0000;Vehicular;;1,08898138967113
166855;20190529,0000000;20230531;20240930;17; 49;14471284,79;7992843,43;0;0,447675617888244170572420;0,298450411925496095211230;7617230,12745320983;7992843;70;8145340;0,27898231867364747805;28650000,0000;Vehicular;;1,29845041192550
166865;20190530,0000000;20210531;20240930;41; 25;15228176,35;15228176,35;999;0,000000000000000000000000;0,000000000000000000000000;8086873,59999999963;15228176;70;40406144;1,70911070145903498663;8910000,0000;Vehicular;;2,28183302609428
166874;20190529,0000000;20210331;20240930;43; 23;85417289,66;11502900,00;999;0,865332884644469335633232;0,235999877630309828902000;84480470,39000000060;11502900;70;28872880;1,18342592592592610323;9720000,0000;Vehicular;;1,27001648924959
166893;20190529,0000000;20210531;20240930;41; 25;21843389,77;14663572,80;276;0,328695181727739649257813;0,093912909065068467251436;17852913,17999999970;14663572;70;23011455;0,51181754973821991239;28650000,0000;Vehicular;;1,09391290906507
166917;20190529,0000000;20200430;20240930;54; 12;31122912,07;7179900,07;999;0,769305004176622286848897;0,167848364547626693887850;13752304,50999999978;7179900;70;16032092;0,23067952032128510864;31125000,0000;Vehicular;;1,16784836454763
166920;20190520,0000000;20211231;20240930;34; 32;34543384,46;19796579,18;10;0,426906787233783446833257;0,146368041337297194459666;34543384,00000000000;19796579;70;20351031;0,54990497722222220212;36000000,0000;Vehicular;;1,14636804133730
166929;20190510,0000000;20191231;20240930;58;  8;24249635,00;16554206,85;999;0,317342019787101969896526;0,064544139617715656775943;10573721,05000000075;16554206;70;38410873;0,62895922682370819512;26320000,0000;Vehicular;Reestructuracion;1,06454413961772
166972;20190531,0000000;20221231;20240930;22; 44;33873128,99;17019421,23;25;0,497553909618905887413121;0,259593344148994376041628;32840561,10154499859;17019421;70;18395675;0,35236896956521740476;48300000,0000;Vehicular;;1,25959334414899
166976;20190531,0000000;20210331;20240930;43; 23;26271380,87;20000000,00;909;0,238715311579280553555549;0,065104175885258339095962;23962813,32000000030;20000000;70;45020472;0,90415913200723330156;22120000,0000;Vehicular;;1,06510417588526
166987;20190530,0000000;20210531;20240930;41; 25;56263464,37;14576359,06;25;0,740926741301550562113221;0,211693354657585874889492;54548364,32999999821;14576359;70;14892560;0,17354357901003070186;83992500,0000;Vehicular;;1,21169335465759
167022;20190530,0000000;20210531;20240930;41; 25;49181539,24;8973813,12;0;0,817536960846042881634332;0,233581988813155116968545;21444936,14000000060;8973813;70;9109916;0,13105240043811611228;68475000,0000;Vehicular;;1,23358198881316
167053;20190529,0000000;20210430;20240930;42; 24;77900488,35;30673002,47;763;0,606254041281629518778118;0,169187174311152432881755;33967440,46999999881;30673002;70;49645893;0,95331787008547008710;32175000,0000;Vehicular;;1,16918717431115
167065;20190517,0000000;20200630;20240930;52; 14;22176452,07;22176452,07;999;0,000000000000000000000000;0,000000000000000000000000;9669738,03999999911;22176452;70;66668487;1,40002853977272700980;15840000,0000;Vehicular;Refinanciacion;2,05002140482955
167116;20190524,0000000;20200630;20240930;52; 14;16880923,74;16880923,74;999;0,000000000000000000000000;0,000000000000000000000000;7360695,48000000045;16880923;70;47983857;1,36411504969697006118;12375000,0000;Vehicular;Reestructuracion;2,02308628727273
167119;20190531,0000000;20211031;20240930;36; 30;22188841,96;15701951,41;549;0,292349215957009800348487;0,094815961932003173240346;11783312,22000000067;15701951;70;31557200;1,26884455838383902737;12375000,0000;Vehicular;;1,13340349736893
167138;20190531,0000000;20220531;20240930;29; 37;31970680,16;18957729,07;27;0,407027658619571908182877;0,162811063447828779926496;30996106,12000000104;18957729;70;19693283;0,56802184479400752437;33375000,0000;Vehicular;Refinanciacion;1,16281106344783
167140;20190531,0000000;20231231;20240930;10; 56;8000000,00;8000000,00;274;0,000000000000000000000000;0,000000000000000000000000;6538514,02946791984;8000000;70;10710031;0,30217186024551462298;26475000,0000;Vehicular;;1,00000000000000
167149;20181206,0000000;20211031;20240930;36; 30;18226866,22;18226866,22;999;0,000000000000000000000000;0,000000000000000000000000;8117997,32000000030;18226866;70;47143335;0,78143049174705248028;23325000,0000;Vehicular;Reestructuracion;1,00000000000000
167155;20190513,0000000;20200630;20240930;52; 14;50569129,26;50569129,26;999;0,000000000000000000000000;0,000000000000000000000000;22049975,85999999940;50569129;70;146674089;1,26739672330827102265;39900000,0000;Vehicular;Refinanciacion;1,95054754248120
167157;20190531,0000000;20220831;20240930;26; 40;19983620,25;19983620,25;973;0,000000000000000000000000;0,000000000000000000000000;8713584,00000000000;19983620;70;39468617;0,96190711191335742658;20775000,0000;Vehicular;;1,00000000000000
167164;20190524,0000000;20191231;20240930;58;  8;9464727,00;8819211,49;999;0,068202232351762467899015;0,013871640478324568507285;4126964,50999999978;8819211;70;29556480;0,82345578804855279476;10710000,0000;Vehicular;Reestructuracion;1,01387164047832
167166;20190528,0000000;20200930;20240930;49; 17;19313924,88;16340255,57;999;0,153965044830390723751279;0,036951610759293776475864;8421571,90000000037;16340255;70;41967392;1,77998426688453093014;9180000,0000;Vehicular;Reestructuracion;1,07462013224240
167177;20190302,0000000;20191130;20240930;59;  7;190765719,00;92151536,46;578;0,516938698718714784163808;0,103387739743742962383877;83180777,70000000298;92151536;70;113946561;4,01531749281045691191;22950000,0000;Vehicular;Reestructuracion;1,17848014809536
167227;20190531,0000000;20201130;20240930;47; 19;42753462,53;19108866,97;489;0,553045160807937974389858;0,138261290201984493597465;18642061,25000000000;19108866;70;26252512;0,49281410625402960468;38775000,0000;Vehicular;;1,13826129020198
167229;20190515,0000000;20201231;20240930;46; 20;13162366,94;6000000,00;999;0,544154936011835510534240;0,138933175151957993831431;5862338,15000000037;6000000;70;16885872;0,43165467625899278659;13900000,0000;Vehicular;Reestructuracion;1,13893317515196
167232;20190531,0000000;20201231;20240930;46; 20;112824092,86;7196243,07;999;0,936217142211552166841670;0,239034163968906948616322;49195399,28000000119;7196243;70;25845124;0,32357208048561147962;22240000,0000;Vehicular;;1,23903416396891
167246;20190527,0000000;20211031;20240930;36; 30;50727178,94;50727178,94;999;0,000000000000000000000000;0,000000000000000000000000;22118890,85000000149;50727178;70;134080607;1,27359224052221908785;39830000,0000;Vehicular;Reestructuracion;1,95519418039166
167251;20190523,0000000;20200430;20240930;54; 12;149490702,20;149490702,20;999;0,000000000000000000000000;0,000000000000000000000000;65183372,21999999881;149490702;70;432224143;1,80664332829778206957;82745000,0000;Vehicular;Reestructuracion;2,35498249622334
167256;20190524,0000000;20200531;20240930;53; 13;109260477,39;109260477,39;999;0,000000000000000000000000;0,000000000000000000000000;47641533,96000000089;109260477;70;325817194;4,38885227515565379264;24895000,0000;Vehicular;Refinanciacion;4,29163920636674
167270;20190305,0000000;20210531;20240930;41; 25;23305737,98;7995534,50;787;0,656928499459599635201812;0,187693856988457030698925;19048111,03999999911;7995534;70;16112562;0,46391264868001158561;17235000,0000;Vehicular;Reestructuracion;1,18769385698846
167339;20190605,0000000;20200731;20240930;51; 14;28530215,80;28530215,80;999;0,000000000000000000000000;0,000000000000000000000000;12440209,65000000037;28530215;70;79654046;1,05083667771638999966;27150000,0000;Vehicular;;1,78812750828729
167359;20190606,0000000;20230531;20240930;17; 48;33450667,12;33450667,12;664;0,000000000000000000000000;0,000000000000000000000000;14898470,47197410092;33450667;70;52346458;0,49556543881481490699;67500000,0000;Vehicular;;1,00000000000000
167386;20190606,0000000;20240831;20240930;2; 63;16563299,14;16563299,14;147;0,000000000000000000000000;0,000000000000000000000000;8795886,34474989958;16563299;70;18732714;0,55768683973063970516;29700000,0000;Vehicular;;1,00000000000000
167391;20190605,0000000;20211130;20240930;35; 30;26937484,26;7422696,38;117;0,724447305161970644959979;0,241482435053990196482943;26116338,85999999940;7422696;70;10228355;0,24497347788778880973;30300000,0000;Vehicular;;1,24148243505399
167431;20190607,0000000;20210531;20240930;41; 24;72392239,48;36403199,39;0;0,497139477221764769510060;0,142039850634789938110814;38443664,29999999702;36403199;70;36912844;0,46182301795115771048;78825000,0000;Vehicular;;1,14203985063479
167433;20190607,0000000;20200930;20240930;49; 16;20951118,13;8000000,00;999;0,618158804205071743531619;0,148358113009217196243128;9135447,91000000015;8000000;70;22840654;0,15512895094046930122;51570000,0000;Vehicular;;1,14835811300922
167435;20190607,0000000;20211231;20240930;34; 31;119550471,36;108193082,47;877;0,095000787205595516038414;0,032571698470489893195712;120401361,96999999881;108193082;70;191550144;1,22772292164538998627;88125000,0000;Vehicular;;1,06985734383680
167464;20190610,0000000;20211231;20240930;34; 31;31037441,14;19876246,70;143;0,359604208016228277244863;0,123292871319849686728709;25367342,92999999970;19876246;70;21934097;0,79109439601990050317;25125000,0000;Vehicular;;1,12329287131985
167503;20190610,0000000;20200731;20240930;51; 14;28001771,81;3849900,00;999;0,862512271504722316528557;0,199041293424166682024534;12209788,89000000060;3849900;70;8845763;0,10761425576519920155;35775000,0000;Vehicular;;1,19904129342417
167514;20190611,0000000;20200930;20240930;49; 16;37834935,93;35785533,00;999;0,054166945962104598444320;0,013000067030905105430749;16497404,94999999925;35785533;70;38514629;1,03054090712743007252;34725000,0000;Vehicular;;1,03430492433699
167537;20190611,0000000;20210331;20240930;43; 22;29993374,29;12496356,25;50;0,583362774418936469444930;0,159098938477891777010242;29669781,85999999940;12496356;70;13387688;0,43277424242424250567;28875000,0000;Vehicular;;1,15909893847789
167549;20190612,0000000;20211130;20240930;35; 30;62191632,99;55096472,99;476;0,114085442991034735626954;0,038028480997011580855283;57821542,10999999940;55096472;70;79544506;0,82986614336064590258;66392000,0000;Vehicular;;1,03802848099701
167563;20190612,0000000;20210228;20240930;44; 21;28927844,56;11725826,91;992;0,594652588592310960002862;0,158574023624616256000763;12613589,98000000045;11725826;70;26078242;1,21826773090909101782;9625000,0000;Vehicular;;1,19065250878033
167588;20190612,0000000;20211231;20240930;34; 31;29777944,80;20784009,72;3;0,302033439191545627355850;0,103554322008529930965182;29266002,01000000164;20784009;70;21303084;0,66937229371980677683;31050000,0000;Vehicular;;1,10355432200853
167596;20190610,0000000;20211231;20240930;34; 31;22269956,44;9695433,73;0;0,564640651358184753050296;0,193591080465663312182301;18201552,46999999881;9695433;70;9814195;0,42664174829482948148;22725000,0000;Libre Inversion;;1,19359108046566
167599;20190613,0000000;20230930;20240930;13; 52;82138078,37;68101444,37;506;0,170890703539111760145275;0,146477745890667226946746;43234908,88376440108;68101444;70;97499796;0,98164244136936940066;69375000,0000;Vehicular;;1,14647774589067
167602;20190612,0000000;20211130;20240930;35; 30;4425926,25;4425926,25;999;0,000000000000000000000000;0,000000000000000000000000;1929864,37999999989;4425926;70;17835354;0,13670814671814671137;32375000,0000;Vehicular;;1,00000000000000
167611;20190613,0000000;20210531;20240930;41; 24;23973935,59;13366305,70;17;0,442465103411083304774110;0,126418600974595229935460;19594238,78999999911;13366305;70;13872885;0,37362140321453518599;35775000,0000;Vehicular;;1,12641860097460
167617;20190613,0000000;20211231;20240930;34; 31;36759777,73;4217000,00;353;0,885282222570174415210431;0,303525333452631218555950;36759777,00000000000;4217000;70;14957266;0,11050838574423479943;38160000,0000;Vehicular;;1,30352533345263
167625;20190613,0000000;20211031;20240930;36; 29;32417958,73;8165646,99;0;0,748113474447624549057423;0,242631397118148517400016;17063796,57000000030;8165646;70;6046646;0,32500087522388060313;25125000,0000;Vehicular;Reestructuracion;1,24263139711815
167650;20190614,0000000;20221231;20240930;22; 43;953441,21;648775,74;16;0,319543005698274762416133;0,166718089929534657445132;506321,75826957502;648775;70;755288;0,00886305655737704839;73200000,0000;Vehicular;;1,16671808992953
167651;20190611,0000000;20200630;20240930;52; 13;21365733,59;10390659,01;993;0,513676468620612447502083;0,116304106102780177578460;9316235,35999999940;10390659;70;23069592;0,29957212080149919764;34685000,0000;Libre Inversion;;1,11630410610278
167674;20190617,0000000;20211031;20240930;36; 29;55123470,02;29977074,11;13;0,456183108590158425954542;0,147951278461672997011078;53443121,18999999762;29977074;70;30230017;0,59834479261477047096;50100000,0000;Vehicular;;1,14795127846167
167691;20190614,0000000;20211231;20240930;34; 31;41416697,58;25413802,13;16;0,386387529307207489015497;0,132475724333899702589434;41416697,00000000000;25413802;70;26306361;0,51732930544529265315;49125000,0000;Vehicular;;1,13247572433390
167703;20190617,0000000;20210228;20240930;44; 21;23029766,93;8105468,38;0;0,648043838018989459826003;0,172811690138397200389164;21411507,32999999821;8105468;70;8173554;0,28742795673758858577;28200000,0000;Vehicular;;1,17281169013840
167710;20190617,0000000;20240930;20240930;1; 64;2683600,86;2683600,86;0;0,000000000000000000000000;0,000000000000000000000000;2617243,92999524996;2683600;70;2697682;0,03989001649944257794;67275000,0000;Vehicular;;1,00000000000000
167723;20190617,0000000;20231231;20240930;10; 55;34315004,02;34315004,02;999;0,000000000000000000000000;0,000000000000000000000000;546702,83362494700;34315004;70;72502349;0,94142672208504807330;36450000,0000;Vehicular;;1,00000000000000
167729;20190611,0000000;20211031;20240930;36; 29;38732577,07;38732577,07;999;0,000000000000000000000000;0,000000000000000000000000;20568809,69999999925;38732577;70;95303446;1,33101639415807593281;29100000,0000;Libre Inversion;;1,99826229561856
167730;20190617,0000000;20211130;20240930;35; 30;53347932,53;25333101,37;44;0,525134336635182052965831;0,175044778878394036158994;49599272,39999999851;25333101;70;26692570;0,39598439030871440680;63975000,0000;Vehicular;;1,17504477887839
167742;20190618,0000000;20200331;20240930;55; 10;35001000,00;24536359,36;999;0,298981190251707107385926;0,064067397911080098404923;15261706,42999999970;24536359;70;39644627;0,87708165719392316984;27975000,0000;Vehicular;;1,06406739791108
167756;20190618,0000000;20210531;20240930;41; 24;28766267,14;6258529,19;28;0,782435129329053347113643;0,223552894094015242032469;27889374,41000000015;6258529;70;6626098;0,21341958022165388731;29325000,0000;Vehicular;;1,22355289409402
167760;20190618,0000000;20210531;20240930;41; 24;26075515,61;12215800,62;835;0,531522183388188795838403;0,151863480968053937703033;21311890,07999999821;12215800;70;23179777;0,39920917058823518486;30600000,0000;Vehicular;;1,15186348096805
167765;20190618,0000000;20230630;20240930;16; 49;28485171,59;12668005,65;12;0,555277186588996052307721;0,391960367003997223189771;23281336,27691160142;12668005;70;13083576;0,18439600655021828879;68700000,0000;Vehicular;;1,39196036700400
167790;20190619,0000000;20211231;20240930;34; 31;108509412,84;49931336,11;11;0,539843274392931449234823;0,185089122649005066723049;109844667,00000000000;49931336;70;51584764;0,27867356556439237814;179175000,0000;Vehicular;;1,18508912264901
167797;20190619,0000000;20211231;20240930;34; 31;39510528,86;21141365,10;25;0,464918194972498255435056;0,159400523990570808230416;39510528,00000000000;21141365;70;21921495;0,41953812311478022590;50392000,0000;Vehicular;;1,15940052399057
167800;20190619,0000000;20211231;20240930;34; 31;20129991,24;8680773,96;0;0,568764146168600048802944;0,195004850114948585781960;20129991,00000000000;8680773;70;8895191;0,33744505189504381271;25725000,0000;Vehicular;;1,19500485011495
167835;20190406,0000000;20210331;20240930;43; 22;50840734,73;16373601,86;24;0,677943248716696866829068;0,184893613286371882864501;50840734,00000000000;16373601;70;17264676;0,26494501391585761896;61800000,0000;Vehicular;Reestructuracion;1,18489361328637
167847;20190614,0000000;20240630;20240930;4; 61;21050152,71;21050152,71;120;0,000000000000000000000000;0,000000000000000000000000;9375450,36105160043;21050152;70;20385425;0,62509733363028952002;33675000,0000;Libre Inversion;;1,00000000000000
167890;20190620,0000000;20221130;20240930;23; 42;51503052,58;51503052,58;894;0,000000000000000000000000;0,000000000000000000000000;22457200,07572299987;51503052;70;105125038;0,95641694670380683618;53850000,0000;Vehicular;;1,00000000000000
167900;20190620,0000000;20200731;20240930;51; 14;31961862,35;13521877,41;999;0,576937123940776896979798;0,133139336294025439899613;13936532,09999999963;13521877;70;30754808;0,45824327972317890900;29508075,7500;Vehicular;;1,13313933629403
167905;20190621,0000000;20200731;20240930;51; 14;37851593,40;37851593,40;999;0,000000000000000000000000;0,000000000000000000000000;16504668,61999999918;37851593;70;111387520;1,14010823493975910203;33200000,0000;Vehicular;;1,85508117620482
167921;20190621,0000000;20210531;20240930;41; 24;36924860,72;36924860,72;999;0,000000000000000000000000;0,000000000000000000000000;34330219,00999999791;36924860;70;92048610;1,04307516158192092881;35400000,0000;Vehicular;;1,78230637118644
