credito;Fecha_desembolso;fecha_inicio_p70;fecha_vigencia;Duracion_p70;Duracion_p10;Saldo_capital_inicial;Saldo_capital_final;dias_mora_actual;prop_recuperado;tasa_recuperacion_anual;saldo_capital;tipo_producto;valor_pago_ttl_canc;LTV;valor_garantia_final;libre_inversion_o_vehicular;marca_refi_restru;Valoracion_pd
203609;20220120,00;20230930;20241130;15; 21;62978742,60;62978742,60;575;0,000000000000000000000000;0,0000000000000000000000000;62978742;70;92835823;1,1409192500000000514;55200000,0000;Vehicular;;1,85568943750000
203616;20220120,00;20230930;20241130;15; 21;45083786,40;6608824,00;102;0,853410182956593876824058;0,6400576372174453521068926;6608824;70;4719122;0,6648716297786722018;9940000,0000;Vehicular;;1,64005763721745
203624;20220120,00;20231130;20241130;13; 23;84941367,90;84941367,90;529;0,000000000000000000000000;0,0000000000000000000000000;84941367;70;150125510;0,9313746480263158656;91200000,0000;Vehicular;;1,00000000000000
203671;20220121,00;20221231;20241130;24; 12;56408460,94;48192253,17;162;0,145655591964108571678693;0,0699146841427721182915533;48192253;70;53939655;0,4904015749305492000;98271000,0000;Vehicular;;1,06991468414277
203685;20211220,00;20220831;20241130;28;  8;22455017,00;22455017,00;999;0,000000000000000000000000;0,0000000000000000000000000;22455017;70;45176738;1,1171650248756219703;20100000,0000;Vehicular;Refinanciacion;1,83787376865672
203687;20211224,00;20221231;20241130;24; 12;21884183,20;4662100,00;129;0,786964861452996822244188;0,3777431334974384879998865;4662100;70;7696137;0,3713341298287535230;12555000,0000;Vehicular;Refinanciacion;1,37774313349744
203696;20220121,00;20230930;20241130;15; 21;35780904,81;35780904,81;589;0,000000000000000000000000;0,0000000000000000000000000;35780904;70;57508172;1,0649078812499999103;33600000,0000;Vehicular;;1,79868091093750
203719;20220124,00;20230228;20241130;22; 14;30801429,79;30801429,79;860;0,000000000000000000000000;0,0000000000000000000000000;30801429;70;57754780;0,6677816756639566309;46125000,0000;Vehicular;;1,00000000000000
203722;20220124,00;20221231;20241130;24; 12;18108670,03;13293091,94;98;0,265926657342709427123140;0,1276447955245005316804452;13293091;70;14831825;0,6790851565772668685;19575000,0000;Vehicular;Reestructuracion;1,12764479552450
203729;20220121,00;20231130;20241130;13; 23;3823355,59;2972335,20;498;0,222584682477833473157602;0,1907868706952858262049233;2972335;70;2946380;0,4572823384615384845;6500000,0000;Vehicular;;1,19078687069529
203746;20220124,00;20220930;20241130;27;  9;40000000,00;40000000,00;999;0,000000000000000000000000;0,0000000000000000000000000;40000000;70;78027363;0,2655954317585738078;150605000,0000;Libre Inversion;;1,00000000000000
203748;20220121,00;20230930;20241130;15; 21;5732542,63;2888586,87;40;0,496107215167800652544372;0,3720804113758504616527034;2888586;70;3033124;0,0178098949996917215;162190000,0000;Vehicular;;1,37208041137585
203756;20220124,00;20231231;20241130;12; 24;6045373,72;6045373,72;495;0,000000000000000000000000;0,0000000000000000000000000;6045373;70;8454947;0,7556717149999999661;8000000,0000;Vehicular;;1,00000000000000
203783;20220125,00;20221231;20241130;24; 12;65811267,65;5166743,00;97;0,921491513771198422766417;0,4423159266101752695732330;5166743;70;5614802;0,0755371783625730930;68400000,0000;Vehicular;;1,44231592661018
203815;20220125,00;20221031;20241130;26; 10;96270313,00;96270313,00;981;0,000000000000000000000000;0,0000000000000000000000000;96270313;70;171614319;1,1080837131675880247;86880000,0000;Vehicular;;1,83106278487569
203841;20220126,00;20230531;20241130;19; 17;13993596,06;0,00;0;1,000000000000000000000000;0,6000000000000000888178420;NA;NA;NA;NA;55550000,0000;Vehicular;;1,60000000000000
203864;20220126,00;20220930;20241130;27;  9;104031000,00;104031000,00;999;0,000000000000000000000000;0,0000000000000000000000000;104031000;70;206070110;1,2518772563176889800;83100000,0000;Vehicular;;1,93890794223827
203871;20220126,00;20231231;20241130;12; 24;6052605,05;6052605,05;493;0,000000000000000000000000;0,0000000000000000000000000;6052605;70;8601374;0,0747327454006667530;80990000,0000;Vehicular;;1,00000000000000
203876;20220126,00;20230430;20241130;20; 16;5472692,00;0,00;0;1,000000000000000000000000;0,5714285714285713968507707;NA;NA;NA;NA;34710000,0000;Vehicular;;1,57142857142857
203892;20220127,00;20240930;20241130;3; 33;79246151,31;77185020,58;156;0,026009221847722866632902;0,0780276655431686033681515;77185020;70;89754020;0,7880042938233792205;97950000,0000;Vehicular;;1,07802766554317
203900;20220127,00;20230531;20241130;19; 17;66898965,32;66898965,32;695;0,000000000000000000000000;0,0000000000000000000000000;66898965;70;109403893;1,4226255251461989992;47025000,0000;Vehicular;;2,06696914385965
203934;20220127,00;20230531;20241130;19; 17;64496963,03;2627477,18;277;0,959262001549160414626272;0,5755572009294962487757630;2627477;70;4057370;0,0986290232732732752;26640000,0000;Vehicular;;1,57555720092950
203937;20220127,00;20230228;20241130;22; 14;55258766,43;55258766,43;857;0,000000000000000000000000;0,0000000000000000000000000;55258766;70;104416969;1,0416355594721959932;53050000,0000;Vehicular;;1,78122666960415
203943;20220127,00;20230630;20241130;18; 18;6249714,39;3416769,75;95;0,453291856749952981608942;0,2862895937368123977506684;3416769;70;3785305;0,0922205060728744919;37050000,0000;Vehicular;;1,28628959373681
203946;20220127,00;20230430;20241130;20; 16;8291782,69;8010592,17;733;0,033911950000706118923954;0,0193782571432606423589284;8010592;70;12684507;NA;0,0000;Vehicular;;1,01937825714326
203964;20220114,00;20230430;20241130;20; 16;10192997,70;3214042,82;77;0,684681296455114440924206;0,3912464551172082360963600;3214042;70;3503526;0,1599026278606965057;20100000,0000;Vehicular;Refinanciacion;1,39124645511721
203983;20220128,00;20221231;20241130;24; 12;49068097,58;49068097,58;825;0,000000000000000000000000;0,0000000000000000000000000;49068097;70;86550801;1,2228809365732089542;40125000,0000;Vehicular;;1,91716070242991
204034;20220131,00;20230731;20241130;17; 19;36162164,73;16613044,83;86;0,540595952868444307171103;0,3603973019122961862770183;16613044;70;18010251;0,3869798469601676838;42930000,0000;Vehicular;;1,36039730191230
204109;20220131,00;20230331;20241130;21; 15;38921892,64;38921892,64;822;0,000000000000000000000000;0,0000000000000000000000000;38921892;70;69933164;1,5263487309803920322;25500000,0000;Vehicular;;2,14476154823529
204132;20220126,00;20220930;20241130;27;  9;60000000,00;46853708,90;401;0,219104851666666683440710;0,0939020792857142988507846;46853708;70;57683396;1,9353039611730689096;24210000,0000;Libre Inversion;;1,17231070992190
204135;20220131,00;20231130;20241130;13; 23;6308177,61;6308177,61;519;0,000000000000000000000000;0,0000000000000000000000000;6308177;70;8941214;0,2384493521073521027;26455000,0000;Vehicular;;1,00000000000000
204176;20220131,00;20221231;20241130;24; 12;9151527,46;9151527,46;882;0,000000000000000000000000;0,0000000000000000000000000;9151527;70;15859963;0,3035332490878939193;30150000,0000;Vehicular;;1,00000000000000
204195;20220131,00;20230731;20241130;17; 19;51168044,67;38143589,30;0;0,254542761092379332676927;0,1696951740615862125327595;38143589;70;39128648;0,8392428888888888716;45450000,0000;Vehicular;;1,16969517406159
204210;20220131,00;20240229;20241130;10; 26;68858284,38;68858284,38;457;0,000000000000000000000000;0,0000000000000000000000000;68858284;70;94552319;0,8242552595163992191;83540000,0000;Vehicular;;1,00000000000000
204218;20220126,00;20221130;20241130;25; 11;59387512,01;59387512,01;949;0,000000000000000000000000;0,0000000000000000000000000;59387512;70;115033871;1,0190907251823249080;58275000,0000;Vehicular;Refinanciacion;1,76431804388674
204222;20220126,00;20221130;20241130;25; 11;305920781,86;305920781,86;851;0,000000000000000000000000;0,0000000000000000000000000;305920781;70;543259648;0,7402801738898971973;413250000,0000;Vehicular;Refinanciacion;1,00000000000000
204234;20220131,00;20230630;20241130;18; 18;44302042,13;34382159,67;0;0,223914789997514740438334;0,1414198673668514150136843;34382159;70;34403820;0,4898371539086208148;70191000,0000;Vehicular;;1,14141986736685
204280;20220131,00;20230228;20241130;22; 14;39328434,63;15988654,58;304;0,593458149798727463419823;0,3096303390254230292200077;15988654;70;23799722;0,1139523525051670955;140310000,0000;Vehicular;;1,30963033902542
204298;20220131,00;20231130;20241130;13; 23;98090029,91;98090029,91;544;0,000000000000000000000000;0,0000000000000000000000000;98090029;70;143718432;1,0764337987379970496;91125000,0000;Vehicular;;1,80732534905350
204334;20220131,00;20230731;20241130;17; 19;66127287,50;66127287,50;610;0,000000000000000000000000;0,0000000000000000000000000;66127287;70;100224447;0,9807532443455690974;67425000,0000;Vehicular;;1,00000000000000
204356;20220203,00;20221231;20241130;24; 11;26831061,08;26831061,08;819;0,000000000000000000000000;0,0000000000000000000000000;26831061;70;60376489;0,9464219075837742023;28350000,0000;Vehicular;;1,00000000000000
204373;20220202,00;20230731;20241130;17; 18;6082695,28;2195692,10;28;0,639026451445057430689189;0,4260176342967049167853588;2195692;70;2284445;0,0301813347079037814;72750000,0000;Vehicular;;1,42601763429670
204426;20220204,00;20240930;20241130;3; 32;14838465,86;14838465,86;118;0,000000000000000000000000;0,0000000000000000000000000;14838465;70;17449853;0,2888265860827249898;51375000,0000;Vehicular;;1,00000000000000
204431;20220203,00;20231231;20241130;12; 23;1272140,48;1272140,48;516;0,000000000000000000000000;0,0000000000000000000000000;1272140;70;1864664;NA;0,0000;Vehicular;;1,00000000000000
204468;20220207,00;20231231;20241130;12; 23;60517366,06;60517366,06;512;0,000000000000000000000000;0,0000000000000000000000000;60517366;70;82914237;0,8593165219737309846;70425000,0000;Vehicular;;1,00000000000000
204486;20220207,00;20230731;20241130;17; 18;102772767,24;82008629,37;23;0,202039299199860605815715;0,1346928661332404131290019;82008629;70;84768557;0,6048190849755148424;135592000,0000;Libre Inversion;;1,13469286613324
204505;20220207,00;20230731;20241130;17; 18;22192361,34;13388690,28;54;0,396698256896712952990214;0,2644655045978086538305263;13388690;70;14111253;NA;0,0000;Libre Inversion;;1,26446550459781
204534;20220208,00;20221231;20241130;24; 11;38738680,23;4771935,72;83;0,876817287226411057332598;0,4208722978686773030787549;4771935;70;6705680;0,1024350267253407998;46585000,0000;Vehicular;;1,42087229786868
204535;20220208,00;20231130;20241130;13; 22;55365736,27;55365736,27;541;0,000000000000000000000000;0,0000000000000000000000000;55365736;70;76014974;1,0267174088085300188;53925000,0000;Vehicular;;1,77003805660640
204556;20220208,00;20230228;20241130;22; 13;54000000,00;29022308,03;267;0,462549851296296277158859;0,2413303571980676409669542;29022308;70;34478422;NA;0,0000;Vehicular;;1,24133035719807
204565;20220209,00;20221031;20241130;26;  9;60000000,00;60000000,00;997;0,000000000000000000000000;0,0000000000000000000000000;60000000;70;116577722;1,3445378151260509725;44625000,0000;Vehicular;;2,00840336134454
204593;20220209,00;20230228;20241130;22; 13;52000000,00;52000000,00;875;0,000000000000000000000000;0,0000000000000000000000000;52000000;70;89257467;0,9411594360283072058;55251000,0000;Vehicular;;1,00000000000000
204615;20220210,00;20230531;20241130;19; 16;81565906,30;63884315,64;143;0,216776732608928268675186;0,1300660395653569501028812;63884315;70;72173794;0,4851850508088402791;131670000,0000;Vehicular;;1,13006603956536
204621;20220209,00;20230930;20241130;15; 20;7084077,45;7084077,45;601;0,000000000000000000000000;0,0000000000000000000000000;7084077;70;10792310;0,1066397328014451057;66430000,0000;Vehicular;;1,00000000000000
204675;20220214,00;20221231;20241130;24; 11;83000000,00;83000000,00;931;0,000000000000000000000000;0,0000000000000000000000000;83000000;70;158608861;1,1304051753489960941;73425000,0000;Vehicular;;1,84780388151175
204681;20220214,00;20230331;20241130;21; 14;19022935,87;10473053,67;139;0,449451244457147014443876;0,2451552242493529321087919;10473053;70;11529787;0,4202670012038522973;24920000,0000;Vehicular;;1,24515522424935
204721;20220215,00;20240430;20241130;8; 27;20203063,66;20203063,66;442;0,000000000000000000000000;0,0000000000000000000000000;20203063;70;29614456;0,6924786173093402386;29175000,0000;Vehicular;;1,00000000000000
204781;20220217,00;20230331;20241130;21; 14;20518706,16;7331146,04;318;0,642709146335375014480462;0,3505686252738409169893430;7331146;70;10188769;0,1150525116133082060;63720000,0000;Vehicular;;1,35056862527384
204797;20220217,00;20221231;20241130;24; 11;27266454,89;27266454,89;928;0,000000000000000000000000;0,0000000000000000000000000;27266454;70;55860204;1,1255502534571719675;24225000,0000;Vehicular;;1,84416269009288
204900;20220217,00;20230731;20241130;17; 18;116439611,99;113668204,03;330;0,023801246952265747020006;0,0158674979681771646800037;113668204;70;145433249;0,7562352238736461674;150308000,0000;Vehicular;Refinanciacion;1,01586749796818
204928;20220218,00;20221231;20241130;24; 11;8754371,17;8754371,17;801;0,000000000000000000000000;0,0000000000000000000000000;8754371;70;14902682;NA;0,0000;Vehicular;;1,00000000000000
204988;20220218,00;20230731;20241130;17; 18;33144032,65;26808002,74;0;0,191166535976725837642221;0,1274443573178172250948137;26808002;70;27226072;0,4296154285256409966;62400000,0000;Vehicular;Refinanciacion;1,12744435731782
205018;20220222,00;20240430;20241130;8; 27;36247341,78;36247341,78;452;0,000000000000000000000000;0,0000000000000000000000000;36247341;70;48482031;1,1187451166666670943;32400000,0000;Vehicular;;1,83905883750000
205021;20220222,00;20221231;20241130;24; 11;63246741,67;56891618,11;435;0,100481438129396083436262;0,0482310903021101189391828;56891618;70;77051321;1,0977639770381089068;51825000,0000;Vehicular;;1,09617735407482
205077;20220217,00;20241031;20241130;2; 33;5028603,06;5028603,06;190;0,000000000000000000000000;0,0000000000000000000000000;5028603;70;5806871;0,2770580198347106782;18150000,0000;Vehicular;;1,00000000000000
205086;20220223,00;20240831;20241130;4; 31;4664490,62;4664490,62;251;0,000000000000000000000000;0,0000000000000000000000000;4664490;70;5518677;NA;0,0000;Vehicular;;1,00000000000000
205147;20220224,00;20221231;20241130;24; 11;27192694,57;27192694,57;891;0,000000000000000000000000;0,0000000000000000000000000;27192694;70;50746718;1,5428479188652479692;17625000,0000;Vehicular;;2,15713593914894
205224;20220225,00;20230731;20241130;17; 18;39660831,06;39660831,06;664;0,000000000000000000000000;0,0000000000000000000000000;39660831;70;59426348;1,1883395074157299121;33375000,0000;Vehicular;;1,89125463056180
205232;20220225,00;20221231;20241130;24; 11;59262743,09;42097925,79;5;0,289639264148344788285527;0,1390268467912054994872761;42097925;70;42799250;0,9934613755752211839;42375000,0000;Vehicular;;1,13902684679121
205250;20220324,00;20230930;20241130;15; 20;36839886,24;2518770,44;280;0,931629255758527063946417;0,6987219418188952424486615;2518770;70;4352032;0,0299017087908826501;84235000,0000;Vehicular;;1,69872194181890
205251;20220224,00;20221231;20241130;24; 11;76293078,45;66667442,30;433;0,126166571667550853064199;0,0605599544004244150219307;66667442;70;90219367;1,2502098884200660844;53325000,0000;Vehicular;;1,11580672699433
205283;20220225,00;20230831;20241130;16; 19;121750419,28;98428390,93;28;0,191556041350168182457736;0,1352160291883540144119991;98428390;70;102102937;0,8197242634186967525;120075000,0000;Vehicular;Refinanciacion;1,13521602918835
205295;20220224,00;20230731;20241130;17; 18;7575997,30;7575997,30;645;0,000000000000000000000000;0,0000000000000000000000000;7575997;70;11644484;0,6902958815489749211;10975000,0000;Vehicular;;1,00000000000000
205298;20220224,00;20230731;20241130;17; 18;7331829,31;7331829,31;617;0,000000000000000000000000;0,0000000000000000000000000;7331829;70;11173659;NA;0,0000;Libre Inversion;;1,00000000000000
205356;20220224,00;20230331;20241130;21; 14;8955317,59;8955317,59;829;0,000000000000000000000000;0,0000000000000000000000000;8955317;70;15407639;1,0535667752941180186;8500000,0000;Vehicular;;1,79017508147059
205364;20220225,00;20240531;20241130;7; 28;4925320,40;4925320,40;341;0,000000000000000000000000;0,0000000000000000000000000;4925320;70;6495801;NA;0,0000;Libre Inversion;;1,00000000000000
205367;20220225,00;20230430;20241130;20; 15;8323497,11;8323497,11;767;0,000000000000000000000000;0,0000000000000000000000000;8323497;70;13665471;0,3468123795833332745;24000000,0000;Vehicular;;1,00000000000000
205397;20220225,00;20230228;20241130;22; 13;23120337,76;23120337,76;859;0,000000000000000000000000;0,0000000000000000000000000;23120337;70;47885035;0,9573638824016563742;24150000,0000;Vehicular;Refinanciacion;1,00000000000000
205485;20220225,00;20221231;20241130;24; 11;27215357,76;27215357,76;889;0,000000000000000000000000;0,0000000000000000000000000;27215357;70;48038994;0,9625237050397879024;28275000,0000;Vehicular;Reestructuracion;1,00000000000000
205494;20220228,00;20221130;20241130;25; 10;1346830,73;1346830,73;947;0,000000000000000000000000;0,0000000000000000000000000;1346830;70;2539859;0,0447824016625103932;30075000,0000;Vehicular;;1,00000000000000
205512;20220228,00;20230630;20241130;18; 17;23801155,20;13073884,30;0;0,450703791889899507694395;0,2846550264567786481251233;13073884;70;13279798;1,0543455080645161015;12400000,0000;Libre Inversion;;1,35990337404329
205516;20220228,00;20230430;20241130;20; 15;7875808,79;7875808,79;794;0,000000000000000000000000;0,0000000000000000000000000;7875808;70;13513333;1,2702917403225810755;6200000,0000;Vehicular;;1,95271880524194
205553;20220225,00;20230430;20241130;20; 15;68457435,82;42140228,67;219;0,384431681303367800417448;0,2196752464590673303845847;42140228;70;48850691;0,5089399597826087529;82800000,0000;Vehicular;Reestructuracion;1,21967524645907
205604;20220228,00;20240831;20241130;4; 31;28068594,58;28068594,58;63;0,000000000000000000000000;0,0000000000000000000000000;28068594;70;30027108;0,4167571578322197268;67350000,0000;Vehicular;;1,00000000000000
205620;20220228,00;20230731;20241130;17; 18;41953988,02;41953988,02;613;0,000000000000000000000000;0,0000000000000000000000000;41953988;70;65288193;0,9481127236158193305;44250000,0000;Vehicular;;1,00000000000000
205633;20220228,00;20221231;20241130;24; 11;64181828,81;7752328,01;63;0,879213039675925678295698;0,4220222590444442922752444;7752328;70;8412166;0,1091170229147312987;71046000,0000;Vehicular;;1,42202225904444
205693;20220228,00;20230731;20241130;17; 18;47342913,50;17244022,34;63;0,635763389593671734978386;0,4238422597291144899855908;17244022;70;18147095;0,0855358250992063612;201600000,0000;Vehicular;;1,42384225972911
205705;20220228,00;20230930;20241130;15; 20;79229206,43;79229206,43;605;0,000000000000000000000000;0,0000000000000000000000000;79229206;70;120744755;0,8944367400090315057;88580000,0000;Vehicular;;1,00000000000000
205761;20220228,00;20241031;20241130;2; 33;54120106,72;54120106,72;210;0,000000000000000000000000;0,0000000000000000000000000;54120106;70;64456891;1,2127755007282909894;44625000,0000;Vehicular;;1,90958162554622
205795;20220307,00;20231130;20241130;13; 21;37284474,14;37284474,14;542;0,000000000000000000000000;0,0000000000000000000000000;37284474;70;55811660;1,0783651233550251014;34575000,0000;Vehicular;;1,80877384251627
205798;20220307,00;20221231;20241130;24; 10;47786357,51;47786357,51;785;0,000000000000000000000000;0,0000000000000000000000000;47786357;70;73783447;1,0928841054316749126;43725000,0000;Vehicular;;1,81966307907376
205818;20220302,00;20230228;20241130;22; 12;108457575,20;108457575,20;851;0,000000000000000000000000;0,0000000000000000000000000;108457575;70;194094531;0,7839362139501264704;138350000,0000;Vehicular;;1,00000000000000
205825;20220228,00;20230731;20241130;17; 17;7343400,37;7343400,37;613;0,000000000000000000000000;0,0000000000000000000000000;7343400;70;11053260;0,1474578387550201097;49800000,0000;Vehicular;;1,00000000000000
205850;20220304,00;20240630;20241130;6; 28;65013841,76;65013841,76;331;0,000000000000000000000000;0,0000000000000000000000000;65013841;70;82869537;1,0331957371473980967;62925000,0000;Vehicular;;1,77489680286055
205898;20220310,00;20221231;20241130;24; 10;97598743,94;97598743,94;935;0,000000000000000000000000;0,0000000000000000000000000;97598743;70;176879874;1,0432789304115450690;93550000,0000;Vehicular;;1,78245919780866
205901;20220310,00;20230731;20241130;17; 17;111075946,29;111075946,29;659;0,000000000000000000000000;0,0000000000000000000000000;111075946;70;175567307;0,8681199397420867880;127950000,0000;Vehicular;;1,00000000000000
205909;20220307,00;20230531;20241130;19; 15;46733116,58;6096106,00;420;0,869554901403496338652133;0,5217329408420977587823586;6096106;70;8287953;0,0876254994969095924;69570000,0000;Vehicular;;1,52173294084210
205927;20220308,00;20230930;20241130;15; 19;18604978,91;13969054,56;0;0,249176544215711753826881;0,1868824081617838084312666;13969054;70;14173608;0,3793361727087575797;36825000,0000;Vehicular;Refinanciacion;1,18688240816178
205983;20220315,00;20230731;20241130;17; 17;60664393,57;45446834,35;0;0,250848287182507123649344;0,1672321914550047583514214;45446834;70;45832223;1,0724916660766961041;42375000,0000;Vehicular;;1,24087023837924
205992;20220304,00;20241031;20241130;2; 32;4734706,95;4734706,95;199;0,000000000000000000000000;0,0000000000000000000000000;4734706;70;5488971;0,2167906112637363047;21840000,0000;Vehicular;;1,00000000000000
206027;20220308,00;20230531;20241130;19; 15;29623089,45;5472210,00;114;0,815272137322597845177086;0,4891632823935586626973304;5472210;70;6212846;0,1985562409288824104;27560000,0000;Vehicular;Reestructuracion;1,48916328239356
206040;20220310,00;20230731;20241130;17; 17;7881679,64;2577218,47;20;0,673011516870025916503550;0,4486743445800172591653165;2577218;70;2656275;0,0258134862780448789;99840000,0000;Vehicular;;1,44867434458002
206085;20220315,00;20240430;20241130;8; 26;76416398,05;64361925,83;0;0,157747192063575680798237;0,2103295894181009262347004;64361925;70;65202273;0,9566990089929393593;67275000,0000;Vehicular;;1,21032958941810
206091;20220315,00;20230731;20241130;17; 17;61746725,26;61746725,26;654;0,000000000000000000000000;0,0000000000000000000000000;61746725;70;100284511;1,0761956472331148937;57375000,0000;Vehicular;;1,80714673542484
206109;20220315,00;20230531;20241130;19; 15;133626135,22;38582629,62;151;0,711264345433038513988322;0,4267586072598230639840722;38582629;70;42868619;2,6499058804945048173;14560000,0000;Vehicular;;1,62574681901898
206117;20220311,00;20221231;20241130;24; 10;46174226,45;45406192,72;689;0,016633385961141621683934;0,0079840252613479784776773;45406192;70;71076636;1,1190682124460880065;40575000,0000;Vehicular;;1,05498414531649
206149;20220315,00;20230228;20241130;22; 12;104011356,31;104011356,31;869;0,000000000000000000000000;0,0000000000000000000000000;104011356;70;191099046;1,0049406406763290445;103500000,0000;Vehicular;;1,75370548050725
206163;20220315,00;20231130;20241130;13; 21;127053337,49;127053337,49;544;0,000000000000000000000000;0,0000000000000000000000000;127053337;70;186510812;0,8623549204183719175;147333000,0000;Vehicular;;1,00000000000000
206192;20220314,00;20230228;20241130;22; 12;36783327,56;2174216,61;290;0,940891247360547411382470;0,4908997812315899489377102;2174216;70;3785324;0,0265472113553113509;81900000,0000;Libre Inversion;;1,49089978123159
206200;20220315,00;20230731;20241130;17; 17;11789875,15;11789875,15;654;0,000000000000000000000000;0,0000000000000000000000000;11789875;70;18498270;0,6238029179894180043;18900000,0000;Libre Inversion;;1,00000000000000
206228;20220315,00;20221231;20241130;24; 10;46920115,42;46278584,41;777;0,013672835291589002446044;0,0065629609399627218679907;46278584;70;75821769;0,7562972399535878854;61191000,0000;Vehicular;;1,00656296093996
206256;20220315,00;20240229;20241130;10; 24;61763770,24;55975903,76;46;0,093709733999554553629530;0,1022288007267867782079662;55975903;70;59099388;0,7433718958831341261;75300000,0000;Vehicular;;1,10222880072679
206270;20220316,00;20240531;20241130;7; 27;10188488,34;10188488,34;167;0,000000000000000000000000;0,0000000000000000000000000;10188488;70;11805121;0,3972120210526315920;25650000,0000;Vehicular;;1,00000000000000
206288;20220316,00;20230531;20241130;19; 15;8512919,37;8512919,37;745;0,000000000000000000000000;0,0000000000000000000000000;8512919;70;14045282;0,2095229970465173064;40630000,0000;Vehicular;;1,00000000000000
206289;20220316,00;20230731;20241130;17; 17;36247326,66;36247326,66;625;0,000000000000000000000000;0,0000000000000000000000000;36247326;70;56480857;0,4421753785910337853;81975000,0000;Libre Inversion;;1,00000000000000
206348;20220317,00;20240229;20241130;10; 24;6311661,56;6311661,56;471;0,000000000000000000000000;0,0000000000000000000000000;6311661;70;8677984;0,1878918063824719931;33592000,0000;Vehicular;;1,00000000000000
206363;20220318,00;20230430;20241130;20; 14;31963836,54;31963836,54;774;0,000000000000000000000000;0,0000000000000000000000000;31963836;70;54009233;1,1805664465373959526;27075000,0000;Vehicular;;1,88542483490305
206364;20220318,00;20230930;20241130;15; 19;40527571,34;40527571,34;578;0,000000000000000000000000;0,0000000000000000000000000;40527571;70;62798065;0,8264018135845517810;49041000,0000;Vehicular;;1,00000000000000
206396;20220322,00;20230930;20241130;15; 19;66647187,39;11660682,03;0;0,825038647741200614760260;0,6187789858059005165813460;11660682;70;11878978;0,1978063109414757992;58950000,0000;Vehicular;;1,61877898580590
206416;20220322,00;20230531;20241130;19; 15;49954576,88;13372529,95;100;0,732306211258214601045324;0,4393837267549287606271946;13372529;70;15210565;0,0873507737278724911;153090000,0000;Vehicular;;1,43938372675493
206438;20220322,00;20241031;20241130;2; 32;3743811,69;3743811,69;7;0,000000000000000000000000;0,0000000000000000000000000;3743811;70;3856341;0,0920533978362429312;40670000,0000;Vehicular;;1,00000000000000
206439;20220322,00;20230531;20241130;19; 15;8283600,11;8283600,11;709;0,000000000000000000000000;0,0000000000000000000000000;8283600;70;13259299;0,3972949693045563779;20850000,0000;Vehicular;;1,00000000000000
206445;20220322,00;20240930;20241130;3; 31;25044028,57;25044028,57;222;0,000000000000000000000000;0,0000000000000000000000000;25044028;70;29565205;0,7059627503875969268;35475000,0000;Vehicular;;1,00000000000000
206469;20220323,00;20240531;20241130;7; 27;14043834,00;14043834,00;422;0,000000000000000000000000;0,0000000000000000000000000;14043834;70;21214495;0,3461203696857670931;40575000,0000;Vehicular;;1,00000000000000
206475;20220323,00;20230731;20241130;17; 17;73896451,42;42442680,57;148;0,425646566859191166631859;0,2837643779061274629249567;42442680;70;47608871;0,4856697627875042889;87390000,0000;Vehicular;;1,28376437790613
206479;20220323,00;20230731;20241130;17; 17;56094025,00;23127753,50;0;0,587696666445312154714031;0,3917977776302081216464046;23127753;70;26564620;0,5785554346466541542;39975000,0000;Vehicular;;1,39179777763021
206480;20220323,00;20231231;20241130;12; 22;49859954,00;49859954,00;496;0,000000000000000000000000;0,0000000000000000000000000;49859954;70;70385290;1,0042286807653579839;49650000,0000;Vehicular;;1,75317151057402
206483;20220323,00;20230930;20241130;15; 19;37189026,58;36838746,11;605;0,009418920101242371153982;0,0070641900759317779318058;36838746;70;54610167;0,9823665629333333538;37500000,0000;Vehicular;;1,00706419007593
206498;20220323,00;20221031;20241130;26;  8;9798249,34;1815507,18;7;0,814711065517750965270238;0,3620938068967782252904897;1815507;70;2064348;0,0225388849162011205;80550000,0000;Vehicular;;1,36209380689678
206545;20220324,00;20240430;20241130;8; 26;6088690,33;2691942,08;89;0,557878306483029828832798;0,7438377419773730681029633;2691942;70;2874388;0,1064008727272726940;25300000,0000;Vehicular;;1,74383774197737
206557;20220324,00;20221130;20241130;25;  9;32000000,00;32000000,00;951;0,000000000000000000000000;0,0000000000000000000000000;32000000;70;64108296;1,5130023640661940387;21150000,0000;Vehicular;;2,13475177304965
206571;20220325,00;20230930;20241130;15; 19;30427589,56;30427589,56;585;0,000000000000000000000000;0,0000000000000000000000000;30427589;70;46938883;0,6818507464425770381;44625000,0000;Vehicular;;1,00000000000000
206616;20220325,00;20221231;20241130;24; 10;37600000,00;34780456,20;544;0,074987867021276521928286;0,0359941761702127285826869;34780456;70;52249726;1,1830087142857139693;29400000,0000;Vehicular;;1,08706043193515
206632;20220328,00;20230531;20241130;19; 15;84836514,51;29352627,46;125;0,654009507232406472887476;0,3924057043394438837324856;29352627;70;29987632;NA;0,0000;Vehicular;;1,39240570433944
206659;20220328,00;20240930;20241130;3; 31;32165287,50;32165287,50;216;0,000000000000000000000000;0,0000000000000000000000000;32165287;70;38473958;0,9573002232142857615;33600000,0000;Vehicular;;1,00000000000000
206665;20220328,00;20230731;20241130;17; 17;31999462,29;12041274,73;86;0,623703841618521104273043;0,4158025610790140325079278;12041274;70;13685091;0,4374668385104449886;27525000,0000;Vehicular;;1,41580256107901
