credito;Fecha_desembolso;fecha_inicio_p70;fecha_vigencia;Duracion_p70;Duracion_p10;Saldo_capital_inicial;Saldo_capital_final;dias_mora_actual;prop_recuperado;tasa_recuperacion_anual;saldo_capital;tipo_producto;valor_pago_ttl_canc;LTV;valor_garantia_final;libre_inversion_o_vehicular;marca_refi_restru;garantia_anterior;LTV_ant;Valoracion_pd
72697;20110609,00;20111130;20140430;30;  6;46471037,63;20222879,57;21;0,564828318854992628139655;0,2186432202019326642705721;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,21864322020193
72728;20110610,00;20111130;20140430;30;  6;51139875,93;23754605,51;51;0,535497396542080283943221;0,2072893147904827093608304;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,20728931479048
72823;20110615,00;20111130;20140430;30;  6;44070690,95;26500949,91;0;0,398671785289992197665043;0,1543245620477389223879072;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,15432456204774
72825;20110616,00;20111130;20140430;30;  6;42634618,06;6355675,78;14;0,850926874235026220461009;0,3293910480909778559777124;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,32939104809098
73042;20110623,00;20111130;20140430;30;  6;35846899,40;15008832,59;0;0,581307369919976890670910;0,2250222077109587937027158;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,22502220771096
73116;20110628,00;20111130;20140430;30;  6;35897342,11;14462314,53;0;0,597120185508909773197672;0,2311432976163521890722308;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,23114329761635
73157;20110628,00;20111130;20140430;30;  6;35901190,83;15689276,56;2;0,562987293811724409664521;0,2179305653464739811475681;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,21793056534647
73266;20110630,00;20111130;20140430;30;  6;40096081,03;17213828,81;0;0,570685504223703010673319;0,2209105177640141026706999;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,22091051776401
73279;20110630,00;20111130;20140430;30;  5;43793372,16;18730142,68;0;0,572306452867592962974186;0,2215379817551972885247835;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,22153798175520
73375;20110706,00;20111130;20140430;30;  5;34932327,65;14939525,74;0;0,572329508365870265329534;0,2215469064642078267368674;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,22154690646421
73411;20110711,00;20111130;20140430;30;  5;35136291,34;15351132,82;0;0,563097520126607631318905;0,2179732335973965096087568;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,21797323359740
73476;20110712,00;20111130;20140430;30;  5;37545532,81;17470214,22;18;0,534692600890539937452672;0,2069777809898864506799043;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,20697778098989
73672;20110719,00;20111130;20140430;30;  5;47327935,04;15850590,51;0;0,665090173560211161962741;0,2574542607329849408515088;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,25745426073299
73756;20110722,00;20111130;20140430;30;  5;42497685,08;20621374,04;25;0,514764768923738236239274;0,1992637815188663952259418;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,19926378151887
74881;20110717,00;20111130;20140430;30;  4;45587848,00;19975511,27;0;0,561823772203504767652760;0,2174801698852276699014396;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,21748016988523
82125;20120607,00;20170930;20170930;1; 64;101750,08;0,00;0;1,000000000000000000000000;6,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;NA;7,00000000000000
82592;20120628,00;20170930;20170930;1; 64;2436812,76;0,00;0;1,000000000000000000000000;6,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;NA;7,00000000000000
104069;20141001,00;20170930;20170930;1; 36;NA;0,00;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
104169;20141003,00;20170930;20170930;1; 36;12860362,34;0,00;0;1,000000000000000000000000;6,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;NA;7,00000000000000
106274;20141125,00;20170930;20170930;1; 35;3721938,57;0,00;0;1,000000000000000000000000;6,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;NA;7,00000000000000
109405;20150220,00;20170930;20170930;1; 32;345901,62;0,00;0;1,000000000000000000000000;6,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;NA;7,00000000000000
87075;20121227,00;20170930;20171031;2; 58;3686805,30;0,00;0;1,000000000000000000000000;4,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;NA;5,00000000000000
89550;20130419,00;20170930;20171031;2; 54;19548419,21;0,00;0;1,000000000000000000000000;4,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;NA;5,00000000000000
92529;20130816,00;20170930;20171031;2; 50;3815544,42;0,00;0;1,000000000000000000000000;4,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;NA;5,00000000000000
97364;20140214,00;20170930;20171031;2; 44;3476437,51;0,00;0;1,000000000000000000000000;4,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;NA;5,00000000000000
100513;20140611,00;20170930;20171031;2; 40;5370213,09;0,00;0;1,000000000000000000000000;4,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;NA;5,00000000000000
74104;20110802,00;20170930;20171130;3; 74;1010758,63;0,00;0;1,000000000000000000000000;3,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,00000000000000
76424;20111030,00;20170930;20171130;3; 72;2851298,54;0,00;0;1,000000000000000000000000;3,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,00000000000000
76581;20111104,00;20170930;20171130;3; 71;911579,25;0,00;0;1,000000000000000000000000;3,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,00000000000000
83042;20120718,00;20170930;20171130;3; 63;12153871,95;0,00;0;1,000000000000000000000000;3,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,00000000000000
103910;20140929,00;20170930;20171130;3; 37;33109949,78;0,00;0;1,000000000000000000000000;3,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,00000000000000
119076;20160128,00;20170930;20171130;3; 21;22205403,77;0,00;0;1,000000000000000000000000;3,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,00000000000000
71867;20110429,00;20171231;20171231;1; 81;3795934,33;3795934,33;886;0,000000000000000000000000;0,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,00000000000000
72215;20110518,00;20171231;20171231;1; 80;15978968,27;15978968,27;774;0,000000000000000000000000;0,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,00000000000000
75512;20110921,00;20170930;20171231;4; 73;1001760,96;0,00;0;1,000000000000000000000000;2,4000000000000003552713679;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,40000000000000
77894;20111222,00;20171231;20171231;1; 73;5969101,06;5969101,06;740;0,000000000000000000000000;0,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,00000000000000
83707;20120813,00;20171231;20171231;1; 65;8952627,83;0,00;0;1,000000000000000000000000;6,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;NA;7,00000000000000
85215;20121011,00;20171231;20171231;1; 63;7027101,28;7027101,28;781;0,000000000000000000000000;0,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,00000000000000
88498;20130301,00;20171231;20171231;1; 58;20153522,82;20153522,82;456;0,000000000000000000000000;0,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,00000000000000
88593;20130308,00;20171231;20171231;1; 58;2523339,62;2523339,62;541;0,000000000000000000000000;0,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,00000000000000
88736;20130315,00;20171231;20171231;1; 58;6046193,79;6046193,79;879;0,000000000000000000000000;0,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,00000000000000
91473;20130705,00;20170930;20171231;4; 51;16589937,35;0,00;0;1,000000000000000000000000;2,4000000000000003552713679;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,40000000000000
92351;20130806,00;20171231;20171231;1; 53;16854189,28;16854189,28;756;0,000000000000000000000000;0,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,00000000000000
92377;20130809,00;20170930;20171231;4; 50;17873473,47;0,00;0;1,000000000000000000000000;2,4000000000000003552713679;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,40000000000000
92838;20130829,00;20171231;20171231;1; 53;824375,08;824375,08;428;0,000000000000000000000000;0,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,00000000000000
95171;20131120,00;20171231;20171231;1; 50;25819639,44;25819639,44;711;0,000000000000000000000000;0,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,00000000000000
96092;20131220,00;20171231;20171231;1; 49;4508574,86;4508574,86;605;0,000000000000000000000000;0,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,00000000000000
100497;20140610,00;20171231;20171231;1; 43;13656270,48;13656270,48;508;0,000000000000000000000000;0,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,00000000000000
102715;20140828,00;20170930;20171231;4; 38;14528348,57;0,00;0;1,000000000000000000000000;2,4000000000000003552713679;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,40000000000000
103639;20140922,00;20171231;20171231;1; 40;9143707,38;9143707,38;465;0,000000000000000000000000;0,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,00000000000000
108570;20150127,00;20170930;20171231;4; 33;20081556,41;0,00;0;1,000000000000000000000000;2,4000000000000003552713679;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,40000000000000
125343;20160728,00;20171231;20171231;1; 18;25193000,00;25193000,00;490;0,000000000000000000000000;0,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,00000000000000
52035;20080614,00;20171231;20180131;2;109;1807446,14;0,00;0;1,000000000000000000000000;4,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;NA;5,00000000000000
63179;20100325,00;20170930;20180131;5; 91;1581675,22;0,00;0;1,000000000000000000000000;2,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,00000000000000
68880;20101223,00;20171231;20180131;2; 85;3208464,42;0,00;0;1,000000000000000000000000;4,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;NA;5,00000000000000
70733;20110311,00;20171231;20180131;2; 82;8270875,66;0,00;0;1,000000000000000000000000;4,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;NA;5,00000000000000
81153;20120427,00;20171231;20180131;2; 69;11785533,89;0,00;0;1,000000000000000000000000;4,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;NA;5,00000000000000
84416;20120907,00;20171231;20180131;2; 64;1072135,36;0,00;0;1,000000000000000000000000;4,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;NA;5,00000000000000
84916;20120928,00;20171231;20180131;2; 64;0,00;0,00;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
86250;20121128,00;20171231;20180131;2; 62;21759035,01;0,00;0;1,000000000000000000000000;4,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;NA;5,00000000000000
96296;20131227,00;20180131;20180131;1; 50;1756423,82;0,00;0;1,000000000000000000000000;6,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;NA;7,00000000000000
96892;20140123,00;20170930;20180131;5; 45;14106565,13;0,00;0;1,000000000000000000000000;2,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,00000000000000
97545;20140224,00;20171231;20180131;2; 47;13289008,36;0,00;0;1,000000000000000000000000;4,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;NA;5,00000000000000
100365;20140605,00;20171231;20180131;2; 43;78730,54;0,00;0;1,000000000000000000000000;4,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;NA;5,00000000000000
102248;20140815,00;20170930;20180131;5; 38;13875609,57;0,00;0;1,000000000000000000000000;2,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,00000000000000
104058;20141001,00;20171231;20180131;2; 39;39561690,52;0,00;0;1,000000000000000000000000;4,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;NA;5,00000000000000
113748;20150729,00;20170930;20180131;5; 27;33587467,07;0,00;0;1,000000000000000000000000;2,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,00000000000000
128103;20160909,00;20171231;20180131;2; 16;31814626,00;0,00;0;1,000000000000000000000000;4,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;NA;5,00000000000000
43088;20061116,00;20171231;20180228;3;109;2914233,92;2914233,92;999;0,000000000000000000000000;0,0000000000000000000000000;2914233;71;19883998;NA;NA;NA;NA;NA;NA;1,00000000000000
44855;20070411,00;20171231;20180228;3;109;33640466,62;33640466,62;999;0,000000000000000000000000;0,0000000000000000000000000;33640466;71;218128186;NA;NA;NA;NA;NA;NA;1,00000000000000
46727;20070824,00;20171231;20180228;3;109;35094031,20;35094031,20;999;0,000000000000000000000000;0,0000000000000000000000000;35094031;71;239374732;NA;NA;NA;NA;NA;NA;1,00000000000000
47232;20070921,00;20171231;20180228;3;109;33721387,24;33721387,24;999;0,000000000000000000000000;0,0000000000000000000000000;33721387;71;277119533;NA;NA;NA;NA;NA;NA;1,00000000000000
47489;20071008,00;20171231;20180228;3;109;9773703,01;0,00;0;1,000000000000000000000000;3,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,00000000000000
52216;20080624,00;20171231;20180228;3;109;33122337,79;33122337,79;999;0,000000000000000000000000;0,0000000000000000000000000;33122337;71;250368252;NA;NA;NA;NA;NA;NA;1,00000000000000
61053;20091209,00;20171231;20180228;3; 97;49607050,68;49607050,68;999;0,000000000000000000000000;0,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,00000000000000
65705;20100725,00;20171231;20180228;3; 90;62224472,19;62224472,19;999;0,000000000000000000000000;0,0000000000000000000000000;44281557;71;57683974;NA;NA;NA;NA;NA;NA;1,00000000000000
66137;20100825,00;20171231;20180228;3; 89;2766811,21;0,00;0;1,000000000000000000000000;3,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,00000000000000
66755;20100920,00;20171231;20180228;3; 88;31970216,23;31970216,23;999;0,000000000000000000000000;0,0000000000000000000000000;31970216;71;188180148;NA;NA;NA;NA;NA;NA;1,00000000000000
66994;20100930,00;20171231;20180228;3; 88;29636970,97;29636970,97;999;0,000000000000000000000000;0,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,00000000000000
67080;20101004,00;20171231;20180228;3; 87;31174703,83;31174703,83;999;0,000000000000000000000000;0,0000000000000000000000000;31174703;71;205933823;NA;NA;NA;NA;NA;NA;1,00000000000000
69564;20110120,00;20171231;20180228;3; 84;30074225,64;30074225,64;999;0,000000000000000000000000;0,0000000000000000000000000;30074225;71;158337763;NA;NA;NA;NA;NA;NA;1,00000000000000
70802;20110316,00;20171231;20180228;3; 82;29858874,87;29858874,87;999;0,000000000000000000000000;0,0000000000000000000000000;29858874;71;172657133;NA;NA;NA;NA;NA;NA;1,00000000000000
71117;20110330,00;20171231;20180228;3; 82;44556805,82;44556805,82;999;0,000000000000000000000000;0,0000000000000000000000000;44556805;71;234565204;NA;NA;NA;NA;NA;NA;1,00000000000000
71888;20110429,00;20171231;20180228;3; 81;32958746,44;32958746,44;999;0,000000000000000000000000;0,0000000000000000000000000;32958746;71;176187821;NA;NA;NA;NA;NA;NA;1,00000000000000
72695;20110608,00;20171231;20180228;3; 79;9302129,66;0,00;0;1,000000000000000000000000;3,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,00000000000000
74000;20110729,00;20171231;20180228;3; 78;12727991,51;0,00;0;1,000000000000000000000000;3,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,00000000000000
76527;20111102,00;20171231;20180228;3; 74;31461426,38;31461426,38;999;0,000000000000000000000000;0,0000000000000000000000000;31461426;71;179804210;NA;NA;NA;NA;NA;NA;1,00000000000000
78467;20120112,00;20170930;20180228;6; 69;479431,42;0,00;0;1,000000000000000000000000;1,7142857142857141905523122;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,71428571428571
79643;20120227,00;20171231;20180228;3; 71;48000000,00;48000000,00;999;0,000000000000000000000000;0,0000000000000000000000000;48000000;71;340491441;NA;NA;NA;NA;NA;NA;1,00000000000000
85759;20121107,00;20171231;20180228;3; 62;14425189,43;0,00;0;1,000000000000000000000000;3,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,00000000000000
88529;20130305,00;20170930;20180228;6; 55;16783887,42;0,00;0;1,000000000000000000000000;1,7142857142857141905523122;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,71428571428571
88935;20130310,00;20171231;20180228;3; 58;51875502,25;51875502,25;999;0,000000000000000000000000;0,0000000000000000000000000;51875502;71;307688262;NA;NA;NA;NA;NA;NA;1,00000000000000
90321;20130521,00;20170930;20180228;6; 53;8579668,76;0,00;0;1,000000000000000000000000;1,7142857142857141905523122;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,71428571428571
91263;20130614,00;20171231;20180228;3; 55;26648343,80;0,00;0;1,000000000000000000000000;3,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,00000000000000
92385;20130809,00;20171231;20180228;3; 53;921599,66;0,00;0;1,000000000000000000000000;3,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,00000000000000
92508;20130815,00;20170930;20180228;6; 50;18866895,04;0,00;0;1,000000000000000000000000;1,7142857142857141905523122;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,71428571428571
94158;20131010,00;20171231;20180228;3; 51;14510848,29;0,00;0;1,000000000000000000000000;3,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,00000000000000
94622;20131021,00;20171231;20180228;3; 51;41710505,83;41710505,83;999;0,000000000000000000000000;0,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,00000000000000
96329;20131227,00;20180131;20180228;2; 50;6249810,94;0,00;0;1,000000000000000000000000;4,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;NA;5,00000000000000
96867;20140123,00;20171231;20180228;3; 48;23390134,01;0,00;0;1,000000000000000000000000;3,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,00000000000000
97163;20140203,00;20170930;20180228;6; 44;47111392,56;0,00;0;1,000000000000000000000000;1,7142857142857141905523122;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,71428571428571
98120;20140314,00;20170930;20180228;6; 43;11448497,62;0,00;0;1,000000000000000000000000;1,7142857142857141905523122;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,71428571428571
100004;20140526,00;20170930;20180228;6; 41;25636966,47;0,00;0;1,000000000000000000000000;1,7142857142857141905523122;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,71428571428571
100026;20140527,00;20170930;20180228;6; 41;31740018,77;31740018,77;999;0,000000000000000000000000;0,0000000000000000000000000;31740018;71;161392382;NA;NA;NA;NA;NA;NA;1,00000000000000
101751;20140728,00;20170930;20180228;6; 39;18263626,09;0,00;0;1,000000000000000000000000;1,7142857142857141905523122;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,71428571428571
102001;20140806,00;20171231;20180228;3; 41;8599557,70;0,00;0;1,000000000000000000000000;3,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,00000000000000
105708;20141114,00;20171231;20180228;3; 38;27594434,34;0,00;0;1,000000000000000000000000;3,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,00000000000000
109872;20150309,00;20171231;20180228;3; 34;12776886,20;0,00;0;1,000000000000000000000000;3,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,00000000000000
110544;20150331,00;20171231;20180228;3; 34;13735123,26;0,00;0;1,000000000000000000000000;3,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,00000000000000
115937;20151009,00;20171231;20180228;3; 27;48263651,56;0,00;0;1,000000000000000000000000;3,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,00000000000000
59357;20090813,00;20171231;20180331;4;101;6287839,56;0,00;0;1,000000000000000000000000;2,4000000000000003552713679;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,40000000000000
61261;20091223,00;20171231;20180331;4; 97;14611763,48;0,00;0;1,000000000000000000000000;2,4000000000000003552713679;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,40000000000000
73002;20110621,00;20170930;20180331;7; 76;3046978,91;0,00;0;1,000000000000000000000000;1,5000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,50000000000000
75229;20110908,00;20171231;20180331;4; 76;2765082,46;0,00;0;1,000000000000000000000000;2,4000000000000003552713679;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,40000000000000
75674;20110919,00;20171231;20180331;4; 76;2171973,97;0,00;0;1,000000000000000000000000;2,4000000000000003552713679;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,40000000000000
80937;20120419,00;20170930;20180331;6; 66;5736916,43;5736916,43;771;0,000000000000000000000000;0,0000000000000000000000000;5736916;71;24430033;NA;NA;NA;NA;NA;NA;1,00000000000000
83884;20120810,00;20171231;20180331;4; 65;70704,58;0,00;0;1,000000000000000000000000;2,4000000000000003552713679;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,40000000000000
84090;20120828,00;20170930;20180331;6; 62;10769652,51;10769652,51;999;0,000000000000000000000000;0,0000000000000000000000000;10769652;71;46646806;NA;NA;NA;NA;NA;NA;1,00000000000000
84590;20120917,00;20170930;20180331;7; 61;5554830,89;0,00;0;1,000000000000000000000000;1,5000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,50000000000000
85157;20121010,00;20170930;20180331;6; 60;2830467,04;2830467,04;933;0,000000000000000000000000;0,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,00000000000000
86067;20121121,00;20170930;20180331;6; 59;15542860,57;15542860,57;984;0,000000000000000000000000;0,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,00000000000000
88427;20130228,00;20170930;20180331;7; 56;14288857,79;0,00;0;1,000000000000000000000000;1,5000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,50000000000000
88941;20130310,00;20170930;20180331;7; 55;54932205,50;54932205,50;999;0,000000000000000000000000;0,0000000000000000000000000;54932205;71;245782208;NA;NA;NA;NA;NA;NA;1,00000000000000
90743;20130605,00;20170930;20180331;7; 52;13544901,21;0,00;0;1,000000000000000000000000;1,5000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,50000000000000
93821;20130930,00;20171231;20180331;4; 52;11341659,36;0,00;0;1,000000000000000000000000;2,4000000000000003552713679;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,40000000000000
95012;20131114,00;20170930;20180331;6; 47;3459534,56;3459534,56;851;0,000000000000000000000000;0,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,00000000000000
95686;20131205,00;20170930;20180331;7; 46;25602138,70;0,00;0;1,000000000000000000000000;1,5000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,50000000000000
95985;20131216,00;20171231;20180331;4; 49;12224944,10;0,00;0;1,000000000000000000000000;2,4000000000000003552713679;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,40000000000000
97440;20140218,00;20170930;20180331;6; 44;26761604,21;26761604,21;999;0,000000000000000000000000;0,0000000000000000000000000;26761604;71;110570449;NA;NA;NA;NA;NA;NA;1,00000000000000
97689;20140228,00;20170930;20180331;7; 44;7956726,85;0,00;0;1,000000000000000000000000;1,5000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,50000000000000
98408;20140326,00;20170930;20180331;7; 43;41361890,19;0,00;0;1,000000000000000000000000;1,5000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,50000000000000
101937;20140804,00;20170930;20180331;7; 38;6740658,98;0,00;0;1,000000000000000000000000;1,5000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,50000000000000
102390;20140821,00;20170930;20180331;6; 38;9775409,72;9775409,72;892;0,000000000000000000000000;0,0000000000000000000000000;9775409;71;43227844;NA;NA;NA;NA;NA;NA;1,00000000000000
106598;20141209,00;20170930;20180331;6; 34;20680121,84;20680121,84;999;0,000000000000000000000000;0,0000000000000000000000000;20680121;71;94635281;NA;NA;NA;NA;NA;NA;1,00000000000000
107685;20141225,00;20170930;20180331;6; 34;21023246,18;21023246,18;851;0,000000000000000000000000;0,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,00000000000000
107773;20141230,00;20171231;20180331;4; 37;9754816,56;0,00;0;1,000000000000000000000000;2,4000000000000003552713679;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,40000000000000
109303;20150217,00;20170930;20180331;6; 32;13000000,00;13000000,00;999;0,000000000000000000000000;0,0000000000000000000000000;12762310;71;59132923;NA;NA;NA;NA;NA;NA;1,00000000000000
